date,temp_90_180,temp_0_180,temp_0_90,temp_30_130,temp_180_549,dd_90_180,dd_0_180,dd_0_90,dd_30_130,dd_180_549
2010-06-06,10.8155988111151,11.3213305258276,11.872989859726,11.252230934896,10.2706149023362,35611.5037880763,73323.1252161637,37711.6214280874,46646.3493732512,36331.9427441359
2010-06-07,10.8651871777051,11.371077859796,11.9229105975673,11.2929576580037,10.2982807897139,35870.6030035093,73821.3447658569,37950.7417623475,46908.30365628,36492.2388956025
2010-06-08,10.8705666125762,11.2729992994541,11.7119785873324,11.2052172849671,10.3044150417165,35898.7105507106,72839.0879840329,36940.3774333224,46343.9575769082,36527.7807517052
2010-06-09,10.9013188967266,11.2882507409519,11.7103214896111,11.2269217528111,10.3285810238713,36059.3912353963,72991.8311706334,36932.4399352372,46483.5607140809,36667.7984523103
2010-06-10,10.8820035364283,11.2603889721211,11.6731371770261,11.1856150641488,10.3063269309959,35958.4684778377,72712.7955557928,36754.327077955,46217.8760926053,36538.8582381904
2010-06-11,10.8085864111154,11.0252164526383,11.261519577264,10.9619018636442,10.2482117670474,35574.8639980778,70357.5427731723,34782.6787750945,44778.9527869597,36202.1389782727
2010-06-12,10.7570936895358,10.8409405061232,10.9324018039665,10.7806400236562,10.209031942387,35305.8145278245,68512.019168824,33206.2046409994,43613.076632157,35975.1310741901
2010-06-13,10.7145625807737,10.7186237829517,10.7230537999414,10.6412794138896,10.1840886389428,35083.5894845426,67287.0171862617,32203.4277017191,42716.7091901377,35830.6095740348
2010-06-14,10.5157228275192,10.3890316331983,10.2508350798942,10.2741148707269,10.0680845925725,34044.651773788,63986.1518064812,29941.5000326932,40355.1068485156,35158.4821293652
2010-06-15,10.3459733758788,10.1462681685262,9.92842689328253,9.99401929339311,9.97932130242108,33157.7108889669,61554.8757077903,28397.1648188233,38553.5320951045,34644.1876262277
2010-06-16,10.2412268424191,10.0067049618139,9.75088516512034,9.83098007817127,9.9425132621207,32610.4102516398,60157.1501925662,27546.7399409264,37504.8638627976,34430.9218407273
2010-06-17,10.1874623522006,9.9381021073169,9.66609641221937,9.75672740593497,9.9352702306372,32329.4907902479,59470.0926047787,27140.6018145308,37027.2706749737,34388.9557163119
2010-06-18,10.1682800233992,9.92354098444677,9.65657616638285,9.74061841569813,9.92644815862277,32229.2631222606,59324.2629592344,27094.9998369738,36923.6576497704,34337.8406310603
2010-06-19,10.1904424539836,9.9654019820894,9.71992464061819,9.78273988023762,9.94711271858355,32345.0618220642,59743.5008506253,27398.4390285611,37194.5829096884,34457.5710914731
2010-06-20,10.2174596230294,10.0195951757226,9.80376182766884,9.8411853310805,9.97635233709328,32486.2265303284,60286.2456848621,27800.0191545337,37570.5040495098,34626.9854411185
2010-06-21,10.2273441856629,10.0438677118709,9.84372896958213,9.87547857019661,9.9862474133529,32537.8733700886,60529.335134387,27991.4617642984,37791.0781635046,34684.3175129667
2010-06-22,10.2592880058759,10.0879182899134,9.90098577093543,9.92379073715254,10.0027889721996,32704.7798307017,60970.5016734824,28265.7218427807,38101.8220213652,34780.1593049243
2010-06-23,10.3003542261845,10.1386974816546,9.96236000980303,9.97569771122132,10.0282247856036,32919.3508318141,61479.0552787706,28559.7044469565,38435.6876785755,34927.534407787
2010-06-24,10.3610390176742,10.2225500955508,10.0714844132764,10.0529943770249,10.0667420731234,33236.4288673475,62318.8392069414,29082.4103395939,38932.8598330244,35150.7035716772
2010-06-25,10.3754560433093,10.2356385045524,10.0831235483927,10.0634910361494,10.0747481410848,33311.757826291,62449.9196230918,29138.1617968008,39000.3743445128,35197.0907294452
2010-06-26,10.3416050644925,10.1824994747818,10.0089448388238,10.0137520150017,10.0446633168277,33134.8864619732,61917.7322399393,28782.8457779661,38680.4529604912,35022.7792576999
2010-06-27,10.3499787593986,10.1925881169487,10.0209041698087,10.0153961427607,10.0323069549115,33178.6390178576,62018.7699912414,28840.1309733838,38691.0279902369,34951.186496757
2010-06-28,10.3696053208803,10.2082286351601,10.032196655434,10.026128181583,10.0384046731926,33281.1878015995,62175.4097811282,28894.2219795287,38760.0564639419,34986.5166764781
2010-06-29,10.369611348651,10.221133183474,10.0591710930671,10.0289761962147,10.0260512188044,33281.2192967013,62304.6488324925,29023.4295357913,38778.3748940527,34914.9407617524
2010-06-30,10.356685285082,10.2039269240295,10.0372959351988,10.0057467138985,10.0087998438836,33213.6806145534,62132.3281441554,28918.6475296021,38628.9628637955,34814.9862954617
2010-07-01,10.3803597048396,10.2317196536841,10.0695809757535,10.0360400924014,10.0245089648233,33337.3794577867,62410.6723316461,29073.2928738594,38823.809874326,34906.0049421862
2010-07-02,10.4398645952658,10.3304570115891,10.211113666138,10.1367228186946,10.0728270235643,33648.2925102636,63399.5269710645,29751.2344608009,39471.401169844,35185.9597745314
2010-07-03,10.3828494544876,10.2375098026482,10.0789712471448,10.0469884937907,10.0374008175481,33350.3883996978,62468.6606735215,29118.2722738236,38894.2299920619,34980.7003368735
2010-07-04,10.3255420369224,10.1422658709418,9.94234562725731,9.95449850690871,9.98749904094851,33050.9571429193,61514.7926974818,28463.8355545625,38299.3343964368,34691.5694432557
2010-07-05,10.1851080171215,9.93464853954104,9.66144378581289,9.73986012183839,9.88776172882201,32317.1893894598,59435.5051235035,27118.3157340437,36918.7803036645,34113.6914567947
2010-07-06,10.0373474523425,9.72912271487984,9.39290679562254,9.5160487610534,9.79107466639297,31545.1404384896,57377.1639895216,25832.023551032,35479.2256310955,33553.4866170809
2010-07-07,10.0011248962189,9.68791802821981,9.34626753024586,9.46370370972401,9.78917642985366,31355.8775827438,56964.4990526214,25608.6214698777,35142.5422609448,33542.4882345721
2010-07-08,10.1270067561771,9.85280120654875,9.55369390032579,9.62152061582918,9.90821719959553,32013.6103010252,58615.8040835858,26602.1937825605,36157.6206010133,34232.2104544565
2010-07-09,10.2370365605386,9.99982795776707,9.74107744639316,9.76067647828248,9.99862172609419,32588.516028814,60088.2769970372,27499.7609682232,37052.6711083129,34756.0142809898
2010-07-10,10.2214839309454,9.97922144575799,9.71495808769865,9.74231333172282,10.0085298230227,32507.2535391897,59881.9027792662,27374.6492400765,36934.5593496412,34813.4217945933
2010-07-11,10.1884042264129,9.9306921705611,9.64957620149521,9.70302610293573,10.0127384065913,32334.4120830074,59395.8820881695,27061.4700051621,36681.8638940826,34837.80632779
2010-07-12,10.1291261483807,9.8495795489719,9.54464614982551,9.62645083548042,9.99900703676094,32024.6841252893,58583.5391829535,26558.8550576642,36189.3317738101,34758.2467709929
2010-07-13,9.96374388668098,9.64944287560177,9.3065988708233,9.42294669585692,9.90599825007672,31160.5618079081,56579.1703991518,25418.6085912436,34880.3931477517,34219.3538609445
2010-07-14,9.87337204428096,9.54466795397293,9.18611286590206,9.32118340935419,9.84414880886587,30688.368931368,55529.8495590389,24841.4806276709,34225.8516889662,33860.9981985688
2010-07-15,9.84150994942376,9.52261578794188,9.17476150949869,9.2996844859488,9.81712889836051,30521.8894857392,55308.9971162379,24787.1076304987,34087.5706136227,33704.4448371008
2010-07-16,9.78762476361112,9.46463940834708,9.11232239764674,9.2398392831726,9.77845510998583,30240.3393898681,54728.363674596,24488.0242847279,33702.6462693662,33480.3689072579
2010-07-17,9.72049558437184,9.39204829813196,9.03377333558427,9.16374046886479,9.7258418739076,29889.5894283429,54001.3637057915,24111.7742774487,33213.1786957383,33175.5278174207
2010-07-18,9.70075155145244,9.37054449623591,9.0103499527064,9.14375152842684,9.69130094695938,29786.426856339,53786.0031298026,23999.5762734637,33084.6098308414,32975.3976866826
2010-07-19,9.679189935405,9.3400341534988,8.97007821185791,9.11491244799916,9.65018319168177,29673.7674124911,53480.4420472905,23806.6746347994,32899.1168655306,32737.1614126042
2010-07-20,9.65268512686617,9.30130354130173,8.91801151946996,9.07531832599206,9.59909843043017,29535.2797878757,53092.5549661368,23557.2751782611,32644.4474727809,32441.1763059124
2010-07-21,9.64871324653688,9.28253892723079,8.88311078143238,9.05616226756195,9.57213136108581,29514.5267131552,52904.6273562163,23390.1006430611,32521.2357049584,32284.9291061312
2010-07-22,9.66579664951877,9.2875080658215,8.87486550844817,9.05329853817543,9.57199091484213,29603.7874937356,52954.3932792023,23350.6057854667,32502.8161975443,32284.1153605953
2010-07-23,9.60350398524811,9.21137752766854,8.7836404210186,8.96245051542672,9.54366893745113,29278.3083229214,52191.9459396005,22913.6376166791,31918.4817152247,32120.0178235918
2010-07-24,9.55779245646376,9.17315088683108,8.75357840221088,8.91347741776619,9.52237369674349,29039.4655850232,51809.1061316133,22769.6405465901,31603.4867510721,31996.6331989318
2010-07-25,9.47817794181799,9.10256666648376,8.69284455508056,8.82832815728164,9.49158069979776,28623.479745999,51102.2051648349,22478.7254188359,31055.8067076355,31818.2185746282
2010-07-26,9.48549621613402,9.12103142820027,8.72346806349174,8.83956511801025,9.49881703132544,28661.7177293003,51287.1297534257,22625.4120241255,31128.082839042,31860.1458794996
2010-07-27,9.54277840117091,9.19604973352244,8.81783318060736,8.91493934546875,9.5339461638289,28961.017146118,52038.4380812272,23077.4209351093,31612.889870055,32063.6840732247
2010-07-28,9.60191083144201,9.27872385453104,8.92618691207596,9.00291942545463,9.5753132080287,29269.9840942845,52866.4194031283,23596.4353088439,32178.7777445242,32303.3647273183
2010-07-29,9.66479814229827,9.3609702836936,9.02955054231377,9.09622783221499,9.6265022610454,29598.5702935085,53690.1173911914,24091.547097683,32778.9374168068,32599.9541004971
2010-07-30,9.69932184835798,9.3999510166351,9.07339306345097,9.14696132404549,9.66026586670432,29778.9566576704,54080.5094316006,24301.5527739301,33105.2552362606,32795.5804316849
2010-07-31,9.72511117453638,9.41999877937886,9.08717784729158,9.17587123474509,9.68832464960446,29913.7058869526,54281.2877754793,24367.5818885267,33291.2037818804,32958.1530198082
2010-08-01,9.79780244411607,9.49999243974299,9.17513705918989,9.2612952756897,9.74794464891286,30293.5177705064,55082.424284026,24788.9065135196,33840.6512132362,33303.5912958011
2010-08-02,9.8674011869807,9.57827240733418,9.26288662995358,9.34305664000046,9.80513559820109,30657.1712019742,55866.3981594518,25209.2269574776,34366.5403084829,33634.9556559771
2010-08-03,9.90265986051999,9.60908274869516,9.28884466742486,9.37650936748137,9.84427914196869,30841.3977712169,56174.963728182,25333.5659569651,34581.7082516402,33861.7533485666
2010-08-04,9.95502969282238,9.66457240152035,9.34773746476604,9.43431324637564,9.88414097156583,31115.0301449969,56730.6926012263,25615.6624562293,34953.5028006882,34092.7127892524
2010-08-05,10.0264549903807,9.74558109867159,9.43919987024152,9.5163792264057,9.92322838740166,31488.2273247391,57541.994703196,26053.7673784569,35481.3511842415,34319.1852766052
2010-08-06,10.060686559834,9.78559522521508,9.48552169214958,9.55982505760517,9.94223034700516,31667.0872751325,57942.736180529,26275.6489053965,35760.7947705165,34429.2826305479
2010-08-07,10.0691698760579,9.79565154183554,9.49729385993333,9.57594429659518,9.94983011953247,31711.4126024023,58043.4501914829,26332.0375890806,35864.4737157002,34473.3157125711
2010-08-08,10.1066372369151,9.84803033618557,9.56593825762356,9.63581944850565,9.97457811294376,31907.1795628816,58568.0238168985,26660.8442540169,36249.5906927884,34616.7055863962
2010-08-09,10.0798833272488,9.81694427692795,9.53012662809148,9.60973511905576,9.96599155069709,31767.3903848752,58256.6969334334,26489.3065485582,36081.8162857667,34566.955044739
2010-08-10,10.0359534953299,9.75820941714588,9.45524223374051,9.55917061777758,9.93894749506794,31537.8570130989,57668.467312716,26130.6102996171,35756.5854135454,34410.2617864236
2010-08-11,10.0584145108336,9.78394398949352,9.48454764836579,9.59330260984377,9.95238608947042,31655.2158191055,57926.1990547776,26270.9832356721,35976.1223865151,34488.1250023916
2010-08-12,10.0613902670145,9.78654685419944,9.48674375775711,9.59585454938377,9.96292992371617,31670.7641451508,57952.2667448074,26281.5025996566,35992.5364616364,34549.2159780115
2010-08-13,10.05521418515,9.78099614831057,9.48187522086041,9.59019199938082,9.97353152927908,31638.494117409,57896.6764253303,26258.1823079214,35956.1149400175,34610.641680643
2010-08-14,10.1145737081766,9.86766188923442,9.59832697191231,9.68132619009311,10.0256881570475,31948.6476252228,58764.6338206828,26815.98619546,36542.2900546789,34912.8371819332
2010-08-15,10.2421957715091,10.0701484543119,9.88247679828789,9.87620657329698,10.1147762054348,32615.472906135,60792.536769934,28177.063863799,37795.7606794462,35429.0133342892
2010-08-16,10.3182742276631,10.2075378777241,10.0867450951706,10.001723281153,10.1889143769324,33012.9828395397,62168.4918454066,29155.5090058669,38603.0841443762,35858.5698999465
2010-08-17,10.3353971616061,10.2459699539917,10.1484214863956,10.039924825354,10.2341916670455,33102.4501693919,62553.3890892267,29450.9389198348,38848.7964766771,36120.9065188617
2010-08-18,10.3425985252073,10.2709114534292,10.1927141778467,10.0746752727367,10.266973286727,33140.0772942081,62803.1782060936,29663.1009118855,39072.3113542423,36310.8432232961
2010-08-19,10.3469882842428,10.280962723754,10.2089411050579,10.0897671311586,10.29200912541,33163.0137851685,62903.8416783959,29740.8278932273,39169.3821876124,36455.9008726254
2010-08-20,10.2310980849831,10.0893814962683,9.93479502945516,9.91120959550782,10.2246363923188,32557.4874940366,60985.1556851268,28427.6681910902,38020.9001183063,36065.5432570949
2010-08-21,10.1085703289509,9.90687211892915,9.68685684808081,9.7414872822171,10.1436349377769,31917.2799687684,59157.3242710754,27240.0443023071,36929.2461992204,35596.2208294794
2010-08-22,10.1185674566972,9.91348517976936,9.68977852069884,9.76459708187117,10.1502472885136,31969.5149612427,59223.5540753901,27254.0391141474,37077.8884305954,35634.5327896476
2010-08-23,10.1629349328029,9.96393190107075,9.74685656896215,9.81801574703292,10.1671179036809,32201.3350238949,59728.7779892236,27527.4429653287,37421.4772849157,35732.2811339274
2010-08-24,10.1144416579447,9.88975128083826,9.64465582773152,9.73536900432308,10.1196967541199,31947.9576627612,58985.8590775952,27037.901414834,36889.893435806,35457.5229933709
2010-08-25,10.069143381903,9.80688254833817,9.52080470796729,9.65093840918601,10.1054965137965,31711.2741704434,58155.9287216067,26444.6545511633,36346.8358478844,35375.2468009368
2010-08-26,10.039758280249,9.74690725056011,9.42746118999131,9.5802086889153,10.1083814136409,31557.7370143011,57555.2761143595,25997.5391000584,35891.9022871032,35391.9619106352
2010-08-27,10.026447981345,9.71788161578577,9.38129304375087,9.54032293294292,10.0887296847372,31488.1907025278,57264.5843820945,25776.3936795667,35635.3571046889,35278.0997933671
2010-08-28,10.0121248767878,9.69681940133266,9.35287971255333,9.508517635597,10.0755943581462,31413.3524812162,57053.6463043466,25640.2938231304,35430.7854321599,35201.993711099
2010-08-29,9.91425602966233,9.56828140001921,9.19088736246486,9.36987500792758,10.0307105956268,30901.9877549857,55766.3382211924,24864.3504662067,34539.0360509902,34941.9371910617
2010-08-30,9.97586783620872,9.65029028760929,9.2951456756193,9.45159594660083,10.0958867545234,31223.9094441906,56587.657230407,25363.7477862164,35064.6651285365,35319.5678557083
2010-08-31,10.0720925037484,9.79686982001118,9.4966530094627,9.58390233955874,10.1815832347092,31726.6833320856,58055.651247412,26328.9679153264,35915.6598480418,35816.093261905
2010-09-01,10.1371430833716,9.90556286116109,9.65295186720493,9.68512836364515,10.2354263551302,32066.5726106167,59144.2120545283,27077.6394439116,36566.7456349656,36128.0603016242
2010-09-02,10.0854859298154,9.8476256086418,9.58816419358293,9.62300019416221,10.2032704860394,31796.6639832854,58563.9704705477,26767.3064872623,36167.1372488514,35941.7491961122
2010-09-03,10.0410874737721,9.79622572252691,9.52912704815198,9.5827325013216,10.1963891257559,31564.6820504591,58049.2006111071,26484.518560648,35908.1354485005,35901.8785946295
2010-09-04,9.97991036761748,9.70777161828039,9.4109188071559,9.49680410784586,10.1830368722935,31245.0316708013,57163.3327570781,25918.3010862768,35355.4440216646,35824.5156380683
2010-09-05,9.80810572654009,9.46696297155504,9.09483961147219,9.25562429893414,10.0811390140366,30347.352421172,54751.6341601238,24404.2817389518,33804.1754907444,35234.1194473282
2010-09-06,9.71599676474145,9.34027191447545,8.93042591392434,9.13598661752306,10.0089997048298,29866.0830957741,53482.8232234716,23616.7401276976,33034.6659239084,34816.1442897841
2010-09-07,9.73294517369647,9.35519169001536,8.94313282733608,9.15636136658045,10.0046165431671,29954.638532564,53632.2447755039,23677.6062429398,33165.7163098455,34790.7482511103
2010-09-08,9.75254397939695,9.39096180872282,8.99654284384343,9.19980013752773,10.0303652318665,30057.042292349,53990.4825143591,23933.44022201,33445.1144845784,34939.9361534342
2010-09-09,9.77414484604409,9.43453627973423,9.06408643443798,9.24974709448975,10.0545912607951,30169.9068205804,54426.8808415383,24256.974020958,33766.373311758,35080.301765047
2010-09-10,9.83265795792404,9.52637081703602,9.19226845562894,9.34240994367526,10.1000033085102,30475.6378301531,55346.6037326157,24870.9659024626,34362.3807577193,35343.4191695079
2010-09-11,9.84643575950673,9.5576080457611,9.2425506753392,9.37148542867612,10.1134460745833,30547.6268434227,55659.4445782974,25111.8177348748,34549.3942772448,35421.3065561354
2010-09-12,9.87794712221936,9.6123270780354,9.32258496303306,9.42151494503869,10.1339173471394,30712.2737135962,56207.4556865245,25495.1819729283,34871.1841264889,35539.9171093255
2010-09-13,9.9046867334529,9.65906170032364,9.3911304272338,9.4638115493824,10.1659460434839,30851.9881822914,56675.5029287413,25823.5147464499,35143.2358856276,35725.4913759455
2010-09-14,9.90557772206633,9.66926640729219,9.4114946704039,9.47490035869014,10.1957552846525,30856.6435977966,56777.7030690312,25921.0594712347,35214.559107095,35898.2061192766
2010-09-15,9.95209066398834,9.75115315989887,9.53196767788062,9.55902531323259,10.2615464489276,31099.6737193391,57597.7988963872,26498.1251770482,35755.6508147121,36279.4001250863
2010-09-16,10.0672617361891,9.97226999056559,9.86865164591369,9.77442142278748,10.3513066419392,31701.4425715879,59812.2839555144,28110.8413839266,37141.0785913691,36799.4706833959
2010-09-17,10.1308004668198,10.0886783790645,10.0427310077656,9.88901888126327,10.4133613799095,32033.4324391335,60978.1139663309,28944.6815271974,37878.1694442853,37159.0158351958
2010-09-18,10.18472644522,10.1946272592283,10.2054272077029,9.99357757213136,10.4714273687106,32315.1956762746,62039.1920011714,29723.9963248968,38550.6909439489,37495.4501743093
2010-09-19,10.3129465194752,10.4216470125983,10.5402190536354,10.2167617092222,10.5708743072802,32985.1455642581,64312.7948311716,31327.6492669135,39986.2113137171,38071.6457363814
2010-09-20,10.4019625340167,10.6004570163656,10.8169776155876,10.3901308705168,10.6310480010506,33450.2542402372,66103.5770189017,32653.3227786645,41101.3217591643,38420.2921180874
2010-09-21,10.4035547065578,10.6206707949251,10.8575041063488,10.4133516983303,10.6214339436927,33458.5733417645,66306.0180111751,32847.4446694106,41250.6781236604,38364.5882697552
2010-09-22,10.38978769889,10.5803066456089,10.7881274173429,10.3869767597904,10.5943927955915,33386.6407267004,65901.7710557729,32515.1303290725,41081.034518972,38207.9118576571
2010-09-23,10.470154983966,10.676456570234,10.9014932692424,10.4918656882608,10.6415324205938,33806.5597912222,66864.7125508934,33058.1527596712,41755.6801068932,38481.0388449207
2010-09-24,10.5662012014577,10.8204924039189,11.0978768575431,10.6333746644425,10.7034482292916,34308.4012776166,68307.2314252481,33998.8301476315,42665.8658416942,38839.7790405154
2010-09-25,10.722558769019,11.0268297314398,11.3587328167527,10.8381124123229,10.8041476803566,35125.3695681244,70373.69976037,35248.3301922455,43982.7390360609,39423.2316599861
2010-09-26,10.8863131120958,11.226115189797,11.596776120066,11.0399570510577,10.9026138970913,35980.9860107005,72369.5436258167,36388.5576151162,45281.003752403,39993.7449197471
2010-09-27,10.9985188014884,11.3573337248896,11.7487341371592,11.171211808065,10.9678593310028,36567.2607377768,73683.6972547695,37116.4365169928,46125.2343494743,40371.77696383
2010-09-28,11.0756065587778,11.4108633672029,11.7765662532199,11.223106369755,11.004245526915,36970.0442696139,74219.7966225371,37249.7523529232,46459.020170264,40582.5985829458
2010-09-29,10.9878853934846,11.1979057385045,11.4269989123517,11.0215677132399,10.9330581170917,36511.7011809573,72087.0259711221,35575.3247901648,45162.7235315591,40170.1387304291
2010-09-30,10.8850662046514,10.9578440898152,11.0372312401244,10.8067519108647,10.8781309943848,35974.4709193036,69682.8085594997,33708.3376401961,43781.0282906815,39851.8909814656
2010-10-01,10.9553997748149,11.0322188827309,11.1160142561884,10.8908108178867,10.9508548431333,36341.9638234079,70427.6721105501,34085.7082871422,44321.6951806471,40273.2529611141
2010-10-02,11.0011748054624,11.0918632458983,11.1907874841609,10.9315062253597,10.9728739318979,36581.1383585408,71025.0104076713,34443.8720491305,44583.4480415136,40400.8315614164
2010-10-03,10.9686157320989,10.9846062781219,11.0020489927296,10.8300449354505,10.93138173758,36411.0172002167,69950.8318753913,33539.8146751747,43930.8490248173,40160.4257875383
2010-10-04,10.9318407237843,10.9031744234773,10.8719048161487,10.7579514477576,10.8913865409377,36218.8677817732,69135.2918511257,32916.4240693525,43467.1437119767,39928.6936181933
2010-10-05,10.7449837580794,10.59654269985,10.4346210862282,10.4497227013396,10.7248372693807,35242.5401359648,66064.375138998,30821.8350030333,41484.6164150164,38963.7071387917
2010-10-06,10.5808603191846,10.3497493658038,10.097650256949,10.1990262418568,10.5715068842409,34384.9951677397,63592.7398985252,29207.7447307855,39872.1367876232,38075.310887292
2010-10-07,10.6763106284643,10.4643456221958,10.2331311842516,10.3183208177867,10.6555664261644,34883.7230337262,64740.4214062914,29856.6983725652,40639.4395000041,38562.3518731967
2010-10-08,10.8752524332781,10.7922246642541,10.7016567951204,10.6461106761352,10.8008199513568,35923.1939638779,68024.1300125048,32100.9360486269,42747.7838689014,39403.9507981613
2010-10-09,11.1221848249122,11.2046271118659,11.2945563288456,11.09651092369,10.9236461961366,37213.4157101661,72154.3405253366,34940.9248151705,45644.758261174,40115.6060604155
2010-10-10,11.3066168044586,11.4769106020235,11.6626694939393,11.3990181328367,10.9994390038931,38177.0728032962,74881.2596792653,36704.1868759692,47590.4846304059,40554.7495885566
2010-10-11,11.190749034113,11.3378055843357,11.498216956969,11.2304534731544,10.9337262164597,37571.6637032405,73488.1229271218,35916.4592238814,46506.2767393291,40174.0096981674
2010-10-12,11.0752485372361,11.1963046732012,11.3283544248542,11.0744701828669,10.8401701824407,36968.1736070588,72070.9913021103,35102.8176950514,45502.9922161996,39631.9460370615
2010-10-13,11.0368897672233,11.1382441886777,11.2488030304522,11.0066884595088,10.8280767621868,36767.7490337417,71489.5155496076,34721.7665158659,45067.0201715604,39561.8767601103
2010-10-14,11.0667409697489,11.1790141625586,11.3014833551328,11.0419692229306,10.8725546085149,36923.7215669379,71897.826838024,34974.1052710861,45293.9460418895,39819.5814017355
2010-10-15,10.9970869956832,11.0765394010271,11.1632072127018,10.9342883063459,10.8178762690732,36559.7795524448,70871.5421012864,34311.7625488415,44601.3423864171,39502.7751030102
2010-10-16,10.8476114600583,10.8523506195566,10.8575201620155,10.7107371500165,10.6944383056857,35778.7698788047,68626.2914548591,32847.5215760544,43163.4613489062,38787.5755431429
2010-10-17,10.7374107754074,10.6772925732251,10.6117147848321,10.5384623278106,10.5970306819704,35202.9713015035,66873.0851208493,31670.1138193458,42055.3896924779,38223.1957713366
2010-10-18,10.6818654294077,10.5784635775152,10.4656713695532,10.4369652811403,10.5294214277973,34912.7468686551,65883.3127288148,30970.5658601597,41402.5606882945,37831.4677526578
2010-10-19,10.6638344048042,10.5354828141656,10.3954750769867,10.3857224262771,10.499765527127,34818.534765102,65452.8603838682,30634.3256187663,41072.9666458145,37659.6414641738
2010-10-20,10.6622955009341,10.5157547232855,10.3559059626981,10.3616980962149,10.5109720249276,34810.4939923808,65255.2835537046,30444.7895613238,40918.4421548545,37724.5719124302
2010-10-21,10.7237369879139,10.6032759941709,10.4718754321026,10.4491774676708,10.5731656921704,35131.5257618502,66131.8090816215,31000.2833197713,41481.1094720587,38084.9220204353
2010-10-22,10.8523661094904,10.8178466822667,10.780192401005,10.6789793385603,10.6557449231006,35803.6129220873,68280.7345229015,32477.1216008142,42959.1951056197,38563.3860844448
2010-10-23,10.9521736558801,10.9743688067986,10.9985795925082,10.8596930980036,10.6973999389864,36325.1073519737,69848.3036000878,33523.1962481141,44121.5460063592,38804.735246487
2010-10-24,11.1240877780946,11.2162269367644,11.3167336390713,11.1561404471494,10.7509467443802,37223.3586405441,72270.5127716959,35047.1541311517,46028.295356065,39114.9854369387
2010-10-25,11.1426447607342,11.2748502660976,11.4190619081694,11.2478823889248,10.7056459412146,37320.318874836,72857.6254149675,35537.3065401316,46618.3795255646,38852.5125833973
2010-10-26,11.0164271679677,11.1567064638138,11.3097251111614,11.1347831842879,10.6130411745077,36660.8319526315,71674.4152350947,35013.5832824633,45890.9254413396,38315.9605650976
2010-10-27,10.8941286074017,11.0102924352846,11.137005587829,10.9776329026391,10.5322555091089,36021.821973674,70208.0787393749,34186.2567657009,44880.1348297745,37847.8884197772
2010-10-28,10.9408844824998,11.046906967476,11.1625577992089,11.0405388386128,10.5633325588986,36266.1214210615,70574.773279272,34308.6518582106,45284.7458099574,38027.9488462582
2010-10-29,10.9976387469706,11.1211706687511,11.2559210427183,11.1282268291332,10.5873259855875,36562.6624529213,71318.524247542,34755.8617946208,45848.754964985,38166.9667604938
2010-10-30,11.0343253012551,11.1705484529763,11.3191426007307,11.1821201254419,10.60021480437,36754.3496990576,71813.0427565575,35058.6930574998,46195.3966468424,38241.6445765197
2010-10-31,11.048980493922,11.192505178197,11.3490639413153,11.2172011520519,10.5988672283505,36830.9230807424,72032.9393596426,35202.0162789002,46421.0378099978,38233.8367210627
2010-11-01,11.1322988633733,11.2806921213092,11.4425615936922,11.3197240989148,10.6398050961351,37266.2615611255,72916.1315949112,35649.8700337857,47080.4654042199,38471.0307270065
2010-11-02,11.2108519296583,11.3690379130345,11.5415894293477,11.4149538052699,10.6751057727903,37676.7013324648,73800.9146990404,36124.2133665755,47692.9828754962,38675.5628475472
2010-11-03,11.2168387675599,11.3787047141331,11.5552703865432,11.4148814946225,10.6832173966594,37707.9825605005,73897.7277120426,36189.7451515421,47692.5177734122,38722.5615962446
2010-11-04,11.2378191943702,11.417324380959,11.6131311867892,11.4551752648462,10.6990731581415,37817.6052905843,74284.5036753044,36466.8983847201,47951.6873034909,38814.4298782721
2010-11-05,11.2259060766352,11.4115406678503,11.6140335152614,11.4426670032241,10.7008153994831,37755.3592504188,74226.5797885209,36471.2205381021,47871.2341647372,38824.5244246051
2010-11-06,11.1998770414371,11.3827372163571,11.5822036910872,11.4127915461006,10.6957733666934,37619.357541509,73938.1132218167,36318.7556803078,47679.0752245188,38795.3108866215
2010-11-07,11.2292519098991,11.4156071777195,11.6188861494025,11.458798996218,10.7192932455616,37772.8412292227,74267.3058848605,36494.4646556377,47974.9951436743,38931.5850647837
2010-11-08,11.1850954057668,11.3635372312945,11.5581841077834,11.4050122869423,10.6887643280065,37542.1234951317,73745.8253714144,36203.7018762827,47629.0390296131,38754.7005164698
2010-11-09,11.1590637071352,11.3160158988168,11.4872215776345,11.3677600050352,10.6652419208531,37406.1078697816,73269.8992266506,35863.791356869,47389.4323523864,38618.411689423
2010-11-10,11.1415938259269,11.2944220680797,11.4611292842068,11.3562845899828,10.6480972395685,37314.8277404681,73053.6370118186,35738.8092713505,47315.6224827692,38519.0754060596
2010-11-11,11.0941048056985,11.2404084933203,11.3999986327407,11.296024084953,10.6118225410341,37066.6976097748,72512.6910606027,35445.9934508279,46928.0269144177,38308.8998027518
2010-11-12,11.0473206140964,11.1857190074731,11.3366859397056,11.2441037875051,10.5857178697766,36822.2502086535,71964.9758598432,35142.7256511897,46594.0755612329,38157.6493374854
2010-11-13,10.9963500656737,11.1294447653654,11.2746263532337,11.1809538173309,10.5462859750802,36555.9290931448,71401.3893251345,34845.4602319896,46187.8949530721,37929.1809396148
