date,cst_90_180,cst_0_180,cst_0_90,cst_30_130,cst_180_549
3/1/23,0.007585957,0.004649034,0.001558657,0.002863446,0.009754125
4/1/23,0.007632904,0.00859796,0.009475428,0.010977793,-5.21E-05
5/1/23,-0.011945169,-0.006731385,-0.001396215,-0.005211468,-0.027533825
6/1/23,-0.004890594,-0.00112109,0.002498181,-0.001661306,-0.016788282
7/1/23,-0.024831705,-0.019814834,-0.014950498,-0.018658613,-0.041013577
8/1/23,-0.032309874,-0.02693684,-0.021831135,-0.025717446,-0.043079746
9/1/23,-0.023420589,-0.023758694,-0.024292572,-0.024657353,-0.02456183
10/1/23,-0.022699478,-0.019395236,-0.016153787,-0.019108679,-0.027211014
11/1/23,-0.035269345,-0.03312051,-0.031056127,-0.031319803,-0.034892766
12/1/23,-0.030755184,-0.028643114,-0.026668148,-0.026030157,-0.033948681
1/1/24,-0.005941119,-0.004311847,-0.002806495,-0.001438505,-0.007081018
2/1/24,0.001744347,0.000110184,-0.001594738,0.000384708,0.00417807
3/1/24,0.018282952,0.015798659,0.013235512,0.015604874,0.023664089
4/1/24,0.003214002,0.004212159,0.004990691,0.005484861,0.003625888
5/1/24,2.95932697486214e-05,0.00143382,0.00272255,0.000450981,-0.005864837
6/1/24,-0.011771929,-0.009561191,-0.007521493,-0.008939276,-0.027502709
7/1/24,-0.023636454,-0.018506689,-0.013516581,-0.018013504,-0.036658967
8/1/24,-0.019897406,-0.012901205,-0.005993248,-0.010920218,-0.031469739
9/1/24,-0.024578039,-0.018916847,-0.013287794,-0.01894929,-0.023220153
10/1/24,-0.016817762,-0.013692215,-0.010572975,-0.013314426,-0.027907304
11/1/24,-0.009276878,-0.007787669,-0.006311724,-0.007319635,-0.001044811
12/1/24,-0.005474683,-0.003641445,-0.001873967,-0.002157671,-0.003727131
1/1/25,-0.013479338,-0.008965619,-0.004411911,-0.006517025,-0.008873258
