(Intercept),BeutiSTIpjuv,BeutiTUMIpjuv,CSTlarv,CSTpjuv,CutiSTIpjuv,I(CutiSTIpjuv^2),CutiTUMIpjuv,DDben,DDegg,DDlarv,DDpjuv,DDpre,HCIlarv,HCIpjuv,LSTlarv,I(LSTlarv^2),LSTpjuv,MLDlarv,MLDpart,MLDpjuv,ONIlarv,I(ONIlarv^2),ONIpjuv,ONIpre,I(ONIpre^2),PDOlarv,PDOpjuv,Tcop,Tpart,R2,F,df,logLik,AICc,delta,weight
-1.33667396968026,,,,,,,,,-3.51212918878786e-05,,,,,,,,,,0.165125902269884,,-0.178631962038528,,,,,,,,,0.244857437279112,1.83743513663899,5,-10.1506936418518,34.3013872837037,7.18304098384723,0.000725757249621135
-1.72548312343248,,,,,-0.0809132797292932,,,,,,,,,,,,,,0.112372290571158,,-0.141781031208454,,,,,,,,,0.244594559291853,1.83482374006711,5,-10.154348234606,34.308696469212,7.19035016935559,0.000723109743161023
-3.27501562099681,,,,14.1538996332415,,,,2.95725043056759e-05,,,,,,,,,,0.165864358910222,,,,,,,,,,,,0.244303934671282,1.83193882653746,5,-10.1583870877756,34.3167741755512,7.19842787569477,0.000720195098954944
-2.71680950469366,,,,,,,,,,,,,,,-2.56258865292011,,,0.21321284875831,,,-0.0893851132657166,,,,,,,,,0.244217152986799,1.83107780988625,5,-10.1595928044821,34.3191856089642,7.2008393091078,0.000719327270974664
-0.75998873295737,,,,,-0.125168960775829,,,,-4.29170824302883e-05,,,,,,,,,,0.145108249857763,,,,,,,,,,,0.244163211527676,1.83054272177812,5,-10.1603421799305,34.3206843598609,7.2023380600045,0.00071878842670202
-3.55641113963778,,,,,,,,5.17877335662443e-05,,,,,,,,,,,,,,,-0.471041904917227,,,,,0.142514563751538,,0.244136652577789,1.83027929055193,5,-10.1607111274052,34.3214222548104,7.20307595495396,0.000718523280442653
-1.95251277675284,,0.0400201923562595,,,,,,,,,,5.79520298311741e-05,,,,,,,,,,,,,,,,,,0.10685425282244,1.07674282550301,4,-11.9130474735289,34.3260949470578,7.20774864720138,0.000716846520869675
2.63230451051247,,,,,,,,,,3.95814456496297e-06,,,,,,,,0.175257516449333,,-0.445679812701863,,,,,,,,,,0.243905323540847,1.82798558138788,5,-10.1639241199201,34.3278482398403,7.20950193998388,0.000716218375325067
2.64342065086707,,,,,,,,,,,,,,,,,-1.02880460846888,0.180824938709519,,-0.453338650452625,,,,,,,,,,0.243862741009913,1.82756351349293,5,-10.1645154532526,34.3290309065053,7.21068460664883,0.000715794976723596
-1.888623784479,-0.10197373315678,,,,,,,,,,,,,,,,,0.151175979341728,,,,,,,,0.0713139657748133,,,,0.243820639088176,1.82714625601563,5,-10.1651000797422,34.3302001594845,7.21185385962808,0.000715376626320344
2.45796087048954,,,,,,,,,,,,,,,,,,0.173677360687742,,-0.442474771248969,,,,,,,,0.0249450656770851,,0.243643883471584,1.82539499957065,5,-10.1675541497596,34.3351082995192,7.21676199966274,0.000713623194392948
0.25417714409577,,,,,,,,,,,,,,,,,,,,-0.270785285678573,,,,,,,,0.249101005336634,,0.10634793914363,1.07103367654686,4,-11.9189981118674,34.3379962237348,7.21964992387835,0.000712593493144701
-3.19446652832798,,,11.2798793192805,,,,,2.35928909999161e-05,,,,,,,,,,0.172895338416798,,,,,,,,,,,,0.243463814257229,1.8236117541905,5,-10.1700536360175,34.3401072720351,7.22176097217868,0.000711841730325136
-1.49861099767743,,,,,,,,,-3.49969449144014e-05,,,,-0.144578321051078,,,,,0.223290609779138,,,,,,,,,,,,0.243251478670312,1.82151006172618,5,-10.1730002377599,34.3460004755198,7.22765417566336,0.000709747303478588
-1.56537609542863,,,,,,,,,-3.00982099851074e-05,,,,,,,,,0.207693275164453,,,,,-0.105722880559449,,,,,,,0.243133635432036,1.82034416106555,5,-10.1746352031873,34.3492704063745,7.23092410651811,0.00070858783927545
2.67907123144778,,0.00488298995683809,,,,,,,,,,,,,,,,0.181756942624984,,-0.447024962249293,,,,,,,,,,0.243097830199615,1.81998998826288,5,-10.1751319170929,34.3502638341859,7.23191753432944,0.00070823596124089
2.62146004520922,,,,,,,,,,,,,,,,,,0.181460721686468,,-0.439960767609167,,,,,,,,,-0.00170000310820278,0.243006365875424,1.8190854073516,5,-10.1764006641265,34.352801328253,7.23445502839655,0.000707337958755464
2.61295062127004,,,,,,,-9.54225253584334e-05,,,,,,,,,,,0.180992365815631,,-0.440193903050553,,,,,,,,,,0.243000191730792,1.81902435302175,5,-10.1764863032275,34.3529726064549,7.2346263065985,0.000707277385562345
-2.00534036668874,,,,,,,,,,,,5.21213065481145e-05,,,,,-2.15452605452281,,,,,,,,,,,,,0.105405438380251,1.06042333155328,4,-11.9300662260832,34.3601324521664,7.24178615231002,0.000704749913860572
-3.09828292429504,,,,,-0.127435137439787,,,,,,,9.16306276000321e-05,,,,,,,,,,,,-0.164523858775392,,,,,,0.242213483435862,1.8112529621488,5,-10.1873927098989,34.3747854197977,7.25643911994129,0.000699605443473897
6.22477516290994,,,,,,,,,,,,,,,,,,,,-0.576382317053982,,,,,,0.33270347638388,-0.328065779794839,,,0.242099675257667,1.81013005933182,5,-10.1889695341355,34.3779390682711,7.25959276841465,0.00069850315793818
-1.20058602552664,,-0.117390614032822,,,-0.171836844275379,,,,,,,,,,,,,,0.0775989253693223,,,,,,,,,,,0.241925409776321,1.80841130025826,5,-10.1913835418399,34.3827670836798,7.26442078382341,0.000696818999536921
-2.91798113838148,,,,,,,,,,,,,,0.22622508008572,,,,,,,,,,,,,,0.258328554264141,,0.104209456869357,1.04699153057193,4,-11.9440942781475,34.388188556295,7.26984225643856,0.000694932664808167
0.216353075061869,,,,,-0.170198849874846,,,,,,,,-0.541227259889881,,,,,,,,,,-0.308126275116214,,,,,,,0.241411037232933,1.8033427123212,5,-10.1985056381044,34.3970112762089,7.27866497635246,0.000691873818474423
-2.22852488182929,,,,,,,,,,,,,,-0.182729992595459,,,,0.185954076377314,,,,,,-0.11743958359013,,,,,,0.241193899375433,1.80120511507373,5,-10.2015107190808,34.4030214381616,7.28467513830517,0.000689797802484854
-2.66520838154079,-0.0829468223078637,,,,,,,6.86606313841501e-05,,,,,,,,,,,,,,,-0.543263465787839,,,,,,,0.240994606147566,1.79924426435417,5,-10.2042680824454,34.4085361648908,7.29018986503442,0.00068789839917128
-2.32330830002528,,,,,,,,,,,-1.83320191962034e-05,,,,,,,,,,,,,,,,,0.279459322389664,,0.103300369446015,1.03680574111507,4,-11.9547447340369,34.4094894680738,7.29114316821735,0.00068757058943627
-1.58492856065691,,,,,,,,,,,,4.74357018792802e-05,,,0.714783922960809,,,,,,,,,,,,,,,0.102940388354757,1.03277807089502,4,-11.9589591251547,34.4179182503095,7.29957195045307,0.000684678995485002
-0.741297673576279,,,,,,,,,2.03648010786485e-05,,,,,,,,,,,,,,-0.221220499492795,,,,,,,0.102886850304641,1.03217933329393,4,-11.9595857643932,34.4191715287863,7.30082522892991,0.000684250083161389
-2.74446757969925,,,,,,,,2.54747663723552e-05,,,,-2.11385806108745e-05,,,,,,0.202813953823599,,,,,,,,,,,,0.240550928669741,1.79488260712581,5,-10.2104040763215,34.420808152643,7.30246185278658,0.000683690382192599
-1.74868835642527,,,,3.73165735027136,,,,,,,,5.06960937075973e-05,,,,,,,,,,,,,,,,,,0.102389172033682,1.02661701440362,4,-11.9654090798935,34.4308181597871,7.31247185993068,0.000680277058361858
-1.72462949556272,,,,,,,-0.0107972761419648,,,,,5.10046767610083e-05,,,,,,,,,,,,,,,,,,0.102297556117921,1.02559373803178,4,-11.9664807225215,34.432961445043,7.3146151451866,0.000679548434948977
-1.57536033108103,,,,,,,,,-3.43298030331209e-05,,,,,,,,,0.220299043059229,,,,,,,,0.0477416916514083,,,,0.239657559745644,1.78611561492084,5,-10.2227483679061,34.4454967358123,7.32715043595587,0.000675302585974166
-0.0206203869239939,,-0.174510306234722,,,,,,,,,-5.46528575711545e-05,,,,,,,0.177038371250538,,,,,,,,,,,,0.239535407713053,1.78491848817307,5,-10.2244350991186,34.4488701982372,7.33052389838082,0.000674164492123579
-1.36039132378185,,,,,,,,,-2.99328342569855e-05,,,,,,,,,,0.155987508871245,,,,,-0.150035008269873,,,,,,0.239507182041443,1.78464192277944,5,-10.2248248135839,34.4496496271678,7.33130332731141,0.00067390181165752
-2.80871414063263,,,,,-0.193399492188113,,,,,,6.81812074549622e-05,,,,,,,,,,,,-0.423193925437804,,,,,,,0.239449764198225,1.78407938522673,5,-10.2256175424322,34.4512350848644,7.33288878500794,0.000673367801940943
-1.88887590197487,-0.0730650761135905,,,,,,,,,,,,,,,,,0.151588646648468,,,,,-0.100924781347928,,,,,,,0.239273894969139,1.78235687701306,5,-10.228045276124,34.4560905522481,7.33774425239165,0.000671735027014459
-1.67613766448317,,-0.038241905908903,,,,,,,-3.37333743327763e-05,,,,,,,,,0.227605663535481,,,,,,,,,,,,0.238710059157532,1.77683989063232,5,-10.2358247950177,34.4716495900355,7.35330329017904,0.000666529526080125
-2.57171218444122,,,,,,,,,,,,2.11758628518721e-05,,,,,,0.150181782316913,,,,,,-0.120166088539195,,,,,,0.238513832232757,1.77492177778522,5,-10.2385308825507,34.4770617651015,7.35871546524508,0.000664728277107102
-0.112254793075501,,,,,,,,,,,,,,,,,,,,,,,,-0.175107129059203,,0.23019492327986,,,,0.100315032790659,1.00350159002475,4,-11.989643790483,34.4792875809661,7.36094128110964,0.000663988907236311
-1.81670568646986,,-0.0789955407077688,,,,,,,,,,,,,,,,,0.117772809709168,,-0.217390603851077,,,,,,,,,0.23832600963349,1.77308674271511,5,-10.24112041628,34.4822408325601,7.36389453270366,0.000663009167619374
-2.17450213476705,,,,,,,,,,,,,,,,,,,,,,,,,,0.0520532660587672,,0.19712158396835,,0.100079887824398,1.00088772129122,4,-11.9923877504641,34.4847755009282,7.36642920107181,0.000662169445653463
-2.39851521344727,,,,,,,,,,,,,,,-3.12395808720261,,,0.185756879873954,,,,,-0.124481674692466,,,,,,,0.238196826476222,1.77182514277943,5,-10.2429011100597,34.4858022201193,7.3674559202629,0.000661829601853162
-1.78524343289686,,-0.072885841476839,,,,,,,,,,,,,,,,,0.116770254356623,,,,,-0.187456560413929,,,,,,0.237969230523238,1.76960348625328,5,-10.2460376165472,34.4920752330945,7.37372893323804,0.000659757021043974
-2.6654671500397,,,,,,,,,,,1.12834217161481e-05,,,,,,,0.178740118210844,,,,,,-0.116367844077003,,,,,,0.237875977291172,1.76869358680698,5,-10.2473224715278,34.4946449430555,7.37629864319909,0.000658909873297093
-2.69809963043721,,,,,,,,,,,,,,,,,,0.163769065234821,,,,,,-0.100770191492721,,,,0.0616453501197975,,0.237699835662323,1.76697552805874,5,-10.249748944588,34.4994978891761,7.38115158931964,0.000657312984427809
-1.27835151942051,,,,,,,,,,,,,-0.346396290657053,,,,,0.118247702022288,,,,,,,,,-0.133382466861257,,,0.237664934248553,1.76663519920111,5,-10.2502296692065,34.500459338413,7.38211303855658,0.000656997073833238
-1.67852790951445,,,,,,,,4.4164420838563e-05,,,-4.37022161781758e-05,,,,,,,,0.117526300369408,,,,,,,,,,,0.237464978650376,1.76468600306007,5,-10.2529833907342,34.5059667814684,7.38762048161197,0.000655190375561033
-2.29827455198485,-0.0748796509897085,,10.0759332662387,,,,,,,,,,,,,,,0.172717656503374,,,,,,,,,,,,0.237295065121737,1.7630304645983,5,-10.2553228154926,34.5106456309853,7.39229933112888,0.000653659398476035
-2.61190280494918,,,,,,,,2.70114844009542e-05,,,,,,,,,,0.186061101902252,,,,,,,,,,-0.0636205871490334,,0.237186839516877,1.76197636182765,5,-10.2568126291584,34.5136252583169,7.39527895846043,0.000652686292824458
-2.05669280243899,,,,,,,,,,,,,,,,,1.91104465685048,0.183449294545957,,,,,,-0.10024164848239,,,,,,0.236882020246805,1.75900907026114,5,-10.2610075791059,34.5220151582119,7.40366885835548,0.00064995404133051
-0.147798429337119,,,,,,,,,,,,,,,,,,,,,,,,-0.170920742156506,,0.390543121116087,-0.254898313450638,,,0.236597569148464,1.75624219196218,5,-10.2649207093155,34.5298414186311,7.41149511877468,0.000647415656291224
-2.24352213919554,,,,,,,-0.0191837446299029,,,,,,,,,,,0.181235118778091,,,,,,-0.0945976511850661,,,,,,0.2364670708069,1.75497351413757,5,-10.2667154579678,34.5334309159356,7.41508461607917,0.000646254749993778
-2.21421686840067,,,,,,,,,,,,,,-0.167085844252327,,,,0.183587314291087,,,-0.122976351137756,,,,,,,,,0.236267911418136,1.75303816358188,5,-10.2694539134022,34.5389078268045,7.42056152694805,0.000644487431128048
-1.9691764715356,,,,,,,,,,,,,,,,,,0.156006045855945,,,,,,-0.0882278236958784,0.0379080680383714,,,,,0.236139453745642,1.75179039915975,5,-10.2712198365071,34.5424396730142,7.42409337315783,0.00064335032020334
-2.18755988243769,,,,,,,,,,,,,-0.109948752819683,,,,,,,,,,,,,,,0.205024835162939,,0.09750753748774,0.972382456188922,4,-12.022358354589,34.544716709178,7.42637040932159,0.000642618271035487
-2.32432773893207,,,,,,,,,,,,,,,,,,0.187703241066721,,,,,,-0.109574967330064,,,0.0290159243981213,,,0.235995337211673,1.75039103293622,5,-10.2732006704213,34.5464013408426,7.42805504098615,0.000642077211395222
-2.90019789340168,,,,,,,,,,,,,,,,,-2.59297967778702,,,,,,,,,,,0.238279263662596,,0.09703000937577,0.967108645303076,4,-12.0279126603946,34.5558253207892,7.43747902093274,0.000639058866802427
-2.37265411357525,,,,,,,,,,1.04032003540754e-05,,,,,,,,,,,,,,,,,,0.189523388463624,,0.0970075563445315,0.966860811776513,4,-12.0281737475839,34.5563474951679,7.43800119531144,0.000638892038498378
-0.24113589878925,,,,,,,,,,,,,,,,,,,,,,,,-0.170860143872323,0.177599448001521,0.178827258608265,,,,0.235620907591727,1.74675780156822,5,-10.278345335267,34.5566906705341,7.43834437067764,0.000638782421898438
-2.12720948813229,,,,,,,,,,,,,,,,,,0.171246146506342,,,,,-0.0454245424506914,-0.0819323008359591,,,,,,0.235600657487562,1.74656140864982,5,-10.2786234999623,34.5572469999246,7.4389007000682,0.000638604759891497
-2.80064740400444,,,,,,,,,,,,,,,,,,0.158883887025916,,,-0.112810861778308,,,,,,,0.075909126181024,,0.23556392670418,1.74620520662834,5,-10.2791280320023,34.5582560640046,7.4399097641482,0.000638282644594811
-2.41241365348492,-0.0593045498116604,,,,,,,,,,,,,,-1.8196081164638,,,0.19110342720253,,,,,,,,,,,,0.235441885422321,1.7450219396295,5,-10.2808042103324,34.5616084206647,7.44326212080831,0.000637213665207815
-2.77189783438645,,,,,,,,2.41242947871984e-05,,,,,,,,,,0.174317712071675,,,,,,,,,,,-0.0279478996779148,0.235390076824634,1.74451973689639,5,-10.2815156956139,34.5630313912278,7.44468509137135,0.000636760458307973
-3.0171948557197,,,,,,,0.0169357185300833,2.58491719071999e-05,,,,,,,,,,0.166425972710049,,,,,,,,,,,,0.235322811846451,1.74386781043713,5,-10.2824393707906,34.5648787415811,7.44653244172471,0.000636172570029846
-1.7889565741069,,,,,,,,,-3.30629636780479e-05,7.0358314274545e-06,,,,,,,,0.219031941632737,,,,,,,,,,,,0.23515254045807,1.74221806710816,5,-10.2847771553932,34.5695543107864,7.45120801093003,0.000634687072653991
-3.04414805737004,,0.0195856130670529,,,,,,2.59111691243521e-05,,,,,,,,,,0.168639703415691,,,,,,,,,,,,0.235079785331235,1.74151337354905,5,-10.2857759068314,34.5715518136628,7.45320551380638,0.000634053494473613
-2.80876961694685,,,,,,,,2.22834646349389e-05,,,,,-0.0475114651291198,,,,,0.162493737288771,,,,,,,,,,,,0.234913584464869,1.7399040835187,5,-10.2880570853168,34.5761141706337,7.45776787077727,0.000632608753765616
-2.30165830789411,,,3.73771591404052,,,,,,,,,,,,,,,0.180985558948681,,,,,,-0.0854798636571141,,,,,,0.234896809292654,1.7397416916984,5,-10.2882873042486,34.5765746084972,7.45822830864078,0.000632463132017191
-2.97618533800798,,,,,,,0.0646344189849313,7.69628914969061e-05,,,,,,,,,,,,,,,-0.568108336996772,,,,,,,0.234759254788834,1.73841036579449,5,-10.2901748829296,34.5803497658592,7.46200346600274,0.000631270434102396
-1.78738139761452,-0.0626431480374606,,,,,,,,,,,,,,,,,,0.117301684915186,,,,,-0.142365719480166,,,,,,0.234651731052123,1.73737002692464,5,-10.2916501309901,34.5833002619803,7.46495396212384,0.000630339840215991
-2.07856122041613,-0.0840508662838453,,,,,,-0.0277446590052223,,,,,,,,,,,0.168273943438327,,,,,,,,,,,,0.234521813942608,1.73611341234894,5,-10.2934323443151,34.5868646886303,7.46851838877384,0.000629217440628318
-2.55613539262903,,,,,,,,,,,,2.08928277938562e-05,,,,,,0.148950779254506,,,-0.129485554400833,,,,,,,,,0.234416704789438,1.73509706318083,5,-10.2948740187659,34.5897480375317,7.47140173767529,0.000628310967496794
-1.91935199036458,,,,,,,,,-3.37764050341628e-05,,,,,,,,,0.222213643959335,,,,,,,,,,,0.0316454825939751,0.234337582517758,1.7343321773155,5,-10.2959591272452,34.5919182544904,7.47357195463394,0.000627629551710198
-1.68602715717597,,,,,,,,,-3.32362586538018e-05,,,,,-0.0848503973583184,,,,0.230152492369701,,,,,,,,,,,,0.234255910901584,1.73354281237558,5,-10.2970790806566,34.5941581613131,7.47581186145672,0.000626927029322274
-1.20288982607975,,,,,-0.0951446423251249,,,,,,,,,,,,,,0.0773509691335508,,,,-0.169493559479464,,,,,,,0.234228935822492,1.73328213232989,5,-10.2974489605495,34.5948979210991,7.47655162124267,0.000626695184499775
-3.0604340025258,,,,,-0.121951695305288,,,,,,,9.01416968763598e-05,,,,,,,,,-0.176720948742749,,,,,,,,,0.234226814726189,1.7332616353938,5,-10.2974780442815,34.5949560885629,7.47660978870649,0.000626676958130089
-1.77107451290276,,,,5.20262686374287,,,,,-3.16030842216936e-05,,,,,,,,,0.225907271682992,,,,,,,,,,,,0.234110442864851,1.73213726514713,5,-10.299073571172,34.5981471423441,7.47980084248764,0.000625677875435288
-2.9131668579433,,,,,,,,2.37859265000674e-05,,-2.56931477180785e-06,,,,,,,,0.170201541239382,,,,,,,,,,,,0.234108250200548,1.73211608318079,5,-10.2991036315665,34.598207263133,7.47986096327662,0.000625659067594216
-2.23685344800375,,,,0.591512430812643,,,,,,,,,,,,,,0.180161410620716,,,,,,-0.0921796347981988,,,,,,0.234015378934644,1.73121902297718,5,-10.3003767738536,34.6007535477073,7.48240724785086,0.000624863021425488
-1.71434564984587,,,,,,,,,-2.98795509783399e-05,,,,,,,,,0.220304040600652,,,,,,,,,-0.021183462262827,,,0.233977855052765,1.73085663477391,5,-10.3008911328872,34.6017822657745,7.48343596591803,0.000624541700130003
-2.65824760729809,,,,,,,,,,,1.13783884015653e-05,,,,,,,0.17712966166469,,,-0.125956887676588,,,,,,,,,0.233970339628166,1.7307840585651,5,-10.300994147626,34.6019882952521,7.48364199539567,0.000624477366443598
-2.16287527143028,-0.0871578697929323,,,,,,,,,9.09900640814885e-06,,,,,,,,0.154095972536867,,,,,,,,,,,,0.23389951871114,1.73010021322521,5,-10.301964847972,34.603929695944,7.48558339608762,0.000623871480162525
-2.94146724215056,,,,,,,,2.35859526923062e-05,,,,,,,,,,0.167301305470967,,,,,,,,-0.00412201374292639,,,,0.233790219271831,1.72904506815528,5,-10.3034627745253,34.6069255490507,7.48857924919424,0.000622937666073601
-2.58805800044104,,,,7.15982695875501,,,,,,,,,,,,,,,,,,,,,,,,0.230495056783167,,0.09470394131586,0.941499152312252,4,-12.054926083679,34.609852167358,7.49150586750157,0.000622026782299493
-2.61883058501673,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203319221470692,0.0393561525480278,0.0946497824529135,0.94090444290628,4,-12.0555542218952,34.6111084437905,7.49276214393408,0.000621636186193012
-2.23501075534886,,,,,,,-0.0222958209485901,,,,,,,,,,,0.179984199916555,,,-0.10205298612511,,,,,,,,,0.233523914237861,1.72647549644735,5,-10.3071115364092,34.6142230728185,7.49587677296206,0.000620668856551575
-1.36742233508175,,,,,,,,,,,,,,,,,,0.107199247238878,,,,,,,,0.140008024538315,-0.139478264825785,,,0.233401046871805,1.72529055365458,5,-10.3087945686335,34.617589137267,7.49924283741063,0.000619625129424954
-1.53000006663558,,,,,,,,,-3.22563406080023e-05,,,,,,,,,0.236199122600079,,,,,,,,,,-0.0276061183154265,,0.233147492518834,1.7228464553281,5,-10.3122668933844,34.6245337867688,7.50618748691235,0.000617477320854245
-1.65750106279599,,,,,,,,,-3.11857475931404e-05,,,,,,,,0.75896460658976,0.226317680246506,,,,,,,,,,,,0.232898662211948,1.72044946456911,5,-10.3156734081935,34.6313468163871,7.51300051653064,0.000615377453861081
-2.69151925843423,,,,,,,,,,,,,,,,,,,,,-0.193703847483191,,,,,,,,0.265040795097315,0.093720983493095,0.930716518946821,4,-12.0663206521882,34.6326413043764,7.51429500451999,0.000614979283370239
-2.65044835669566,,,,,,,,6.52984178984463e-06,,,,,,,,,,,,,,,,,,,,0.219642876851666,,0.0935745296394028,0.929111983602568,4,-12.0680173054246,34.6360346108492,7.51768831099274,0.000613936761428007
-1.65756267653364,,,,,,,,,-3.02578519800977e-05,,-2.644165827798e-06,,,,,,,0.225371850551258,,,,,,,,,,,,0.232722884209536,1.71875712618131,5,-10.3180791628222,34.6361583256443,7.51781202578792,0.000613898786072198
-1.74303689383501,,,,,,,-0.00606761521823167,,-3.04767413810873e-05,,,,,,,,,0.224397722266502,,,,,,,,,,,,0.232659329727705,1.71814543335642,5,-10.318948854371,34.637897708742,7.51955140888557,0.000613365115584111
-2.59498675460164,,,,,,,,,,,,,,,,,,,,,,,,-0.165651052444623,,,,,0.256746066676896,0.0933420320060943,0.926565824942373,4,-12.0707102042857,34.6414204085714,7.52307410871494,0.000612285715869462
1.28305027752519,,,,,,,,6.02906099379482e-05,,,,,,,,,,,,-0.330366265874133,,,-0.56852810279508,,,,,,,0.232387960631761,1.71553472680086,5,-10.3226615101671,34.6453230203342,7.52697672047779,0.000611092124061058
-2.30864866268278,-0.0867011951261977,,,,,,,,,,,,,,,,,0.157534044141422,,,,,,,,,,,0.0363325755722341,0.231982537388886,1.71163778932978,5,-10.3282057435171,34.6564114870343,7.53806518717786,0.000607713461428504
-2.09402861599639,,,,,,,,,,,,,,,,,1.29926003174136,0.180333494118747,,,-0.101535568532838,,,,,,,,,0.231603113164746,1.70799448013417,5,-10.3333917852069,34.6667835704137,7.54843727055733,0.000604569992208641
-2.29422873755369,,,,,,,,,,,,,,,,,,0.184625351700503,,,-0.113409437078568,,,,,,0.0239980475473805,,,0.231585735286634,1.7078277003535,5,-10.3336292479817,34.6672584959633,7.54891219610689,0.000604426446384809
-2.11687217037299,,,,,,,,,,,,,,,,,,0.169993778621993,,,-0.0848002696621744,,-0.0415860979007481,,,,,,,0.231461865595596,1.70663911087705,5,-10.3353217294918,34.6706434589835,7.55229715912712,0.000603404330999763
-1.9696898256344,,,,,-0.122681929286257,,,,,,,5.74306104285963e-05,,,,,,,,,,,-0.217193479334718,,,,,,,0.231456106457794,1.70658385849084,5,-10.3354004122762,34.6708008245524,7.55245452469596,0.000603356855334652
-2.03709340792499,-0.0832335954329415,,,,,,,,,,,,,-0.0849588561375917,,,,0.167631962794861,,,,,,,,,,,,0.231373317410062,1.70578968310832,5,-10.3365314318462,34.6730628636924,7.55471656383597,0.000602674832686755
-2.61120366177181,,,,,,,,,,,,,,,-0.281518336536889,,,,,,,,,,,,,0.237783265023858,,0.0916212860080991,0.907761885402617,4,-12.0906192657073,34.6812385314146,7.56289223155818,0.000600216226708535
-2.51972043853649,,,,,,,0.00444561146382399,,,,,,,,,,,,,,,,,,,,,0.230085791469114,,0.0915890445240154,0.907410237345965,4,-12.0909919401986,34.6819838803972,7.56363758054074,0.000599992583107309
-0.114622204293187,,,,,-0.119612948482008,,,,,,,,,,,,,,,,,,,,,0.297431778848859,-0.209287134305267,,,0.230954463997859,1.70177434415391,5,-10.3422517159012,34.6845034318024,7.56615713194595,0.000599237202934064
-2.51358676188461,,0.000911394332583699,,,,,,,,,,,,,,,,,,,,,,,,,,0.229548066658187,,0.0914605165222904,0.90600866959549,4,-12.0924774446916,34.6849548893833,7.56660858952685,0.000599101953110516
-2.27610725421327,,,3.30185122008217,,,,,,,,,,,,,,,0.178996578138344,,,-0.0893802618385752,,,,,,,,,0.230883533043623,1.70109479746028,5,-10.3432201119721,34.6864402239441,7.5680939240877,0.000598657184870156
-3.40857228642043,,,,,,,,,,,,,,,-3.78734346982362,,,0.186081018981149,,,,,,,,,,0.0927636868110226,,0.230650549166503,1.69886360118174,5,-10.3464003328663,34.6928006657327,7.57445436587627,0.000596756346926648
-2.23245880663275,,,,2.08708283622749,,,,,,,,,,,,,,0.178178826914184,,,-0.0968611949860357,,,,,,,,,0.230494227260948,1.6973673242626,5,-10.3485335809963,34.6970671619926,7.57872086213617,0.000595484674444258
-2.28240927896238,-0.0778704303994176,,,,,,,,,,,,,,,,,0.158047883743594,,,,,,,,,,0.0302809165138388,,0.230487577831617,1.69730369095116,5,-10.3486243128774,34.6972486257549,7.57890232589848,0.000595430647450569
-1.67095553970097,,-0.109415010251979,,,,,,,,,,,,,,,,0.134122157734804,,,,,,,,,-0.127099659929825,,,0.230481802260896,1.69724842113205,5,-10.3487031202667,34.6974062405334,7.579059940677,0.0005953837249647
5.02964979111768,,,,,,,,,,6.71317915850637e-05,,,,,,,,,,-0.63187497242186,,,,,,,-0.2768351845822,,,0.230387381176757,1.69634496811025,5,-10.3499914076222,34.6999828152444,7.58163651538794,0.000594617193502589
-2.44263162420593,,,,,,,,,,,,,-0.113930051228255,,-3.10916418421227,,,0.195868803828218,,,,,,,,,,,,0.23036180118417,1.69610024821026,5,-10.3503403954793,34.7006807909586,7.58233449110214,0.000594409715528185
-0.00749206865306713,,,,,,,,,,,,,,,1.8948267059407,,,,,,,,-0.228033294856059,,,,,,,0.0904583193452606,0.895093530536492,4,-12.1040534641041,34.7081069282081,7.58976062835169,0.000592206723923732
-2.00442658299118,-0.074850187510038,,,,,,,,,,,-4.65292001924201e-06,,,,,,0.174730423776885,,,,,,,,,,,,0.229873154075762,1.69142855707019,5,-10.3570047821376,34.7140095642751,7.5956632644187,0.000590461510147072
-2.07858791122295,-0.0761991696163411,,,2.05991374163939,,,,,,,,,,,,,,0.16662864648112,,,,,,,,,,,,0.229811428173512,1.69083885075262,5,-10.3578463266245,34.715692653249,7.59734635339256,0.000589964819541396
-2.14920407052219,-0.0799027372079851,,,,,,,,,,2.5133507504635e-06,,,,,,,0.16572946356526,,,,,,,,,,,,0.229787690204232,1.69061209218524,5,-10.3581699419644,34.7163398839288,7.59799358407242,0.000589773928765033
0.388818012088102,,,,,,,,,,,,,,,,,4.12430186074937,,,,,,-0.311637877885343,,,,,,,0.0900521679014273,0.890676896546581,4,-12.1087411418303,34.7174822836607,7.59913598380428,0.000589437146170236
-1.78504375304866,-0.0576436239926447,,,,,,,,,,,,,,,,,,0.116437299350106,,-0.155721681919165,,,,,,,,,0.229744266700963,1.69019732238292,5,-10.358761900735,34.71752380147,7.59917750161354,0.000589424910227737
-2.02036084887805,-0.0767887900752708,,,,,,,,,,,,,,,,0.422446275562122,0.167282850549161,,,,,,,,,,,,0.229694773833028,1.68972463664036,5,-10.3594365577296,34.7188731154593,7.60052681560286,0.000589027384700991
-2.07730391710435,-0.0794673322448084,,,,,,,,,,,,,,,,,0.168049707941425,,,,,,,,,0.00672681667777028,,,0.229671218969323,1.68949969529223,5,-10.3597576282341,34.7195152564681,7.60116895661173,0.000588838295738528
