bottom_depth,lon,lat
4152.82421875,-125.333335876465,31.5833339691162
4062.46997070313,-125.25,31.5833339691162
4306.587890625,-125.166664123535,31.5833339691162
4309.22900390625,-125.083335876465,31.5833339691162
4245.623046875,-125,31.5833339691162
4156.52294921875,-124.916664123535,31.5833339691162
4291.19384765625,-124.833335876465,31.5833339691162
4320.92578125,-124.75,31.5833339691162
4226.02001953125,-124.666664123535,31.5833339691162
4234.22705078125,-124.583335876465,31.5833339691162
4255.05615234375,-124.5,31.5833339691162
4218.02099609375,-124.416664123535,31.5833339691162
4175.02685546875,-124.333335876465,31.5833339691162
3984.69311523438,-124.25,31.5833339691162
4005.64404296875,-124.166664123535,31.5833339691162
4149.5517578125,-124.083335876465,31.5833339691162
4228.4169921875,-124,31.5833339691162
4181.833984375,-123.916664123535,31.5833339691162
4160.798828125,-123.833335876465,31.5833339691162
4182.72412109375,-123.75,31.5833339691162
4060.3369140625,-123.666664123535,31.5833339691162
4063.67407226563,-123.583335876465,31.5833339691162
4141.05322265625,-123.5,31.5833339691162
4084.69091796875,-123.416664123535,31.5833339691162
4060.51489257812,-123.333335876465,31.5833339691162
4113.6181640625,-123.25,31.5833339691162
4134.9580078125,-123.166664123535,31.5833339691162
4145.7568359375,-123.083335876465,31.5833339691162
4095.82788085937,-123,31.5833339691162
4073.47094726563,-122.916664123535,31.5833339691162
4039.78491210937,-122.833335876465,31.5833339691162
3997.35205078125,-122.75,31.5833339691162
4102.9912109375,-122.666664123535,31.5833339691162
3907.44897460938,-122.583335876465,31.5833339691162
3585.10888671875,-122.5,31.5833339691162
3789.45190429688,-122.416664123535,31.5833339691162
4191.35986328125,-122.333335876465,31.5833339691162
4345.0732421875,-122.25,31.5833339691162
3813.43994140625,-122.166664123535,31.5833339691162
3905.55395507813,-122.083335876465,31.5833339691162
4005.94409179688,-122,31.5833339691162
4073.13891601563,-121.916664123535,31.5833339691162
4090.25805664063,-121.833335876465,31.5833339691162
3979.28100585938,-121.75,31.5833339691162
4070.57690429687,-121.666664123535,31.5833339691162
4090.21997070313,-121.583335876465,31.5833339691162
4051.34692382813,-121.5,31.5833339691162
4009.15307617188,-121.416664123535,31.5833339691162
3951.65795898438,-121.333335876465,31.5833339691162
3924.5380859375,-121.25,31.5833339691162
3825.38891601563,-121.166664123535,31.5833339691162
3801.55200195313,-121.083335876465,31.5833339691162
3792.2890625,-121,31.5833339691162
3825.25708007813,-120.916664123535,31.5833339691162
3907.45703125,-120.833335876465,31.5833339691162
3938.18603515625,-120.75,31.5833339691162
3960.41088867188,-120.666664123535,31.5833339691162
4012.5390625,-120.583335876465,31.5833339691162
4041.06494140625,-120.5,31.5833339691162
4025.9189453125,-120.416664123535,31.5833339691162
3985.40893554688,-120.333335876465,31.5833339691162
3961.833984375,-120.25,31.5833339691162
3968.90307617188,-120.166664123535,31.5833339691162
3882.88696289063,-120.083335876465,31.5833339691162
3757.63989257813,-120,31.5833339691162
3783.54809570313,-119.916664123535,31.5833339691162
3758.69604492188,-119.833335876465,31.5833339691162
3780.65893554688,-119.75,31.5833339691162
3740.02807617188,-119.666664123535,31.5833339691162
3660.34912109375,-119.583335876465,31.5833339691162
3269.59594726563,-119.5,31.5833339691162
3456.28100585938,-119.416664123535,31.5833339691162
2472.78588867188,-119.333335876465,31.5833339691162
1628.60998535156,-119.25,31.5833339691162
1428.74499511719,-119.166664123535,31.5833339691162
1364.72998046875,-119.083335876465,31.5833339691162
1363.43395996094,-119,31.5833339691162
1330.80200195313,-118.916664123535,31.5833339691162
1299.8759765625,-118.833335876465,31.5833339691162
1438.52099609375,-118.75,31.5833339691162
1794.75500488281,-118.666664123535,31.5833339691162
2284.69409179688,-118.583335876465,31.5833339691162
2432.47900390625,-118.5,31.5833339691162
2252.123046875,-118.416664123535,31.5833339691162
1607.11499023438,-118.333335876465,31.5833339691162
1187.75,-118.25,31.5833339691162
1112.4990234375,-118.166664123535,31.5833339691162
1240.22302246094,-118.083335876465,31.5833339691162
1624.37805175781,-118,31.5833339691162
1925.93200683594,-117.916664123535,31.5833339691162
1821.67395019531,-117.833335876465,31.5833339691162
1939.44995117188,-117.75,31.5833339691162
1633.82995605469,-117.666664123535,31.5833339691162
1252.25500488281,-117.583335876465,31.5833339691162
978.921081542969,-117.5,31.5833339691162
895.37939453125,-117.416664123535,31.5833339691162
895.694580078125,-117.333335876465,31.5833339691162
1120.53796386719,-117.25,31.5833339691162
949.668029785156,-117.166664123535,31.5833339691162
1133.09399414063,-117.083335876465,31.5833339691162
1242.41198730469,-117,31.5833339691162
1230.93395996094,-116.916664123535,31.5833339691162
543.201782226563,-116.833335876465,31.5833339691162
123.891502380371,-116.75,31.5833339691162
26.8371105194092,-116.666664123535,31.5833339691162
4620.7060546875,-130,31.6666660308838
4600.64697265625,-129.91667175293,31.6666660308838
4560.9072265625,-129.83332824707,31.6666660308838
4522.56396484375,-129.75,31.6666660308838
4547.42919921875,-129.66667175293,31.6666660308838
4499.4169921875,-129.58332824707,31.6666660308838
4463.1728515625,-129.5,31.6666660308838
4459.08203125,-129.41667175293,31.6666660308838
4426.30908203125,-129.33332824707,31.6666660308838
4387.9921875,-129.25,31.6666660308838
4363.8798828125,-129.16667175293,31.6666660308838
4379.919921875,-129.08332824707,31.6666660308838
4357.1259765625,-129,31.6666660308838
4352.43603515625,-128.91667175293,31.6666660308838
4378.39892578125,-128.83332824707,31.6666660308838
4333.77880859375,-128.75,31.6666660308838
4384.203125,-128.66667175293,31.6666660308838
4343.865234375,-128.58332824707,31.6666660308838
4294.96484375,-128.5,31.6666660308838
4257.2939453125,-128.41667175293,31.6666660308838
4291.369140625,-128.33332824707,31.6666660308838
4307.830078125,-128.25,31.6666660308838
4335.60205078125,-128.16667175293,31.6666660308838
4305.23095703125,-128.08332824707,31.6666660308838
4335.9912109375,-128,31.6666660308838
4262.125,-127.916664123535,31.6666660308838
4344.31689453125,-127.833335876465,31.6666660308838
4303.18994140625,-127.75,31.6666660308838
4410.36279296875,-127.666664123535,31.6666660308838
4321.0419921875,-127.583335876465,31.6666660308838
4324.68115234375,-127.5,31.6666660308838
4425.81298828125,-127.416664123535,31.6666660308838
4473.8359375,-127.333335876465,31.6666660308838
4369.30419921875,-127.25,31.6666660308838
4312.82177734375,-127.166664123535,31.6666660308838
4350.44482421875,-127.083335876465,31.6666660308838
4295.369140625,-127,31.6666660308838
4377.43701171875,-126.916664123535,31.6666660308838
4471.22314453125,-126.833335876465,31.6666660308838
4441.3017578125,-126.75,31.6666660308838
4364.1650390625,-126.666664123535,31.6666660308838
4287.4248046875,-126.583335876465,31.6666660308838
4292.841796875,-126.5,31.6666660308838
4236.38720703125,-126.416664123535,31.6666660308838
4093.56591796875,-126.333335876465,31.6666660308838
4069.68408203125,-126.25,31.6666660308838
4266.64990234375,-126.166664123535,31.6666660308838
4370.51513671875,-126.083335876465,31.6666660308838
4382.14404296875,-126,31.6666660308838
4359.9140625,-125.916664123535,31.6666660308838
4296.23095703125,-125.833335876465,31.6666660308838
4279.51220703125,-125.75,31.6666660308838
4276.22314453125,-125.666664123535,31.6666660308838
4222.7958984375,-125.583335876465,31.6666660308838
4248.158203125,-125.5,31.6666660308838
4193.39404296875,-125.416664123535,31.6666660308838
4136.7529296875,-125.333335876465,31.6666660308838
4035.65502929688,-125.25,31.6666660308838
4200.7119140625,-125.166664123535,31.6666660308838
4316.43408203125,-125.083335876465,31.6666660308838
4296.828125,-125,31.6666660308838
4144.5078125,-124.916664123535,31.6666660308838
4256.85400390625,-124.833335876465,31.6666660308838
4302.97802734375,-124.75,31.6666660308838
4284.921875,-124.666664123535,31.6666660308838
4312.94287109375,-124.583335876465,31.6666660308838
4334.9609375,-124.5,31.6666660308838
4284.30322265625,-124.416664123535,31.6666660308838
4126.27294921875,-124.333335876465,31.6666660308838
3866.96801757813,-124.25,31.6666660308838
4063.1201171875,-124.166664123535,31.6666660308838
4068.83911132813,-124.083335876465,31.6666660308838
4121.0439453125,-124,31.6666660308838
4139.47607421875,-123.916664123535,31.6666660308838
3990.84301757813,-123.833335876465,31.6666660308838
4198.89013671875,-123.75,31.6666660308838
4144.1982421875,-123.666664123535,31.6666660308838
4131.31787109375,-123.583335876465,31.6666660308838
4165.630859375,-123.5,31.6666660308838
4147.0419921875,-123.416664123535,31.6666660308838
4114.05517578125,-123.333335876465,31.6666660308838
4123.68017578125,-123.25,31.6666660308838
4154.0888671875,-123.166664123535,31.6666660308838
4138.72900390625,-123.083335876465,31.6666660308838
4112.4130859375,-123,31.6666660308838
4075.42407226563,-122.916664123535,31.6666660308838
4020.97705078125,-122.833335876465,31.6666660308838
4025.75,-122.75,31.6666660308838
4097.376953125,-122.666664123535,31.6666660308838
4146.759765625,-122.583335876465,31.6666660308838
3922.09594726563,-122.5,31.6666660308838
3766.3349609375,-122.416664123535,31.6666660308838
3849.34204101563,-122.333335876465,31.6666660308838
4238.5,-122.25,31.6666660308838
3814.748046875,-122.166664123535,31.6666660308838
3938.0009765625,-122.083335876465,31.6666660308838
3934.9619140625,-122,31.6666660308838
3956.18310546875,-121.916664123535,31.6666660308838
4004.962890625,-121.833335876465,31.6666660308838
3955.90209960938,-121.75,31.6666660308838
3988.89697265625,-121.666664123535,31.6666660308838
4050.51611328125,-121.583335876465,31.6666660308838
3934.70190429688,-121.5,31.6666660308838
3966.04809570313,-121.416664123535,31.6666660308838
3964.67211914063,-121.333335876465,31.6666660308838
3880.26098632813,-121.25,31.6666660308838
3799.13403320313,-121.166664123535,31.6666660308838
3736.43310546875,-121.083335876465,31.6666660308838
3702.64697265625,-121,31.6666660308838
3633.85107421875,-120.916664123535,31.6666660308838
3715.88598632813,-120.833335876465,31.6666660308838
3919.5380859375,-120.75,31.6666660308838
4011.05688476563,-120.666664123535,31.6666660308838
4048.86010742188,-120.583335876465,31.6666660308838
4036.07397460938,-120.5,31.6666660308838
4042.60400390625,-120.416664123535,31.6666660308838
4024.97900390625,-120.333335876465,31.6666660308838
3999.33911132813,-120.25,31.6666660308838
3993.15698242188,-120.166664123535,31.6666660308838
3841.21606445313,-120.083335876465,31.6666660308838
3744.36108398438,-120,31.6666660308838
3762.60302734375,-119.916664123535,31.6666660308838
3737.02099609375,-119.833335876465,31.6666660308838
3752.93408203125,-119.75,31.6666660308838
3713.16088867188,-119.666664123535,31.6666660308838
3679.67700195313,-119.583335876465,31.6666660308838
3617.59106445313,-119.5,31.6666660308838
3132.32202148438,-119.416664123535,31.6666660308838
1974.7509765625,-119.333335876465,31.6666660308838
1747.48706054688,-119.25,31.6666660308838
1530.72998046875,-119.166664123535,31.6666660308838
1436.30297851563,-119.083335876465,31.6666660308838
1498.6689453125,-119,31.6666660308838
1255.37902832031,-118.916664123535,31.6666660308838
1474.02795410156,-118.833335876465,31.6666660308838
1925.94897460938,-118.75,31.6666660308838
2332.00805664063,-118.666664123535,31.6666660308838
2238.88403320313,-118.583335876465,31.6666660308838
2176.68701171875,-118.5,31.6666660308838
1936.35705566406,-118.416664123535,31.6666660308838
1493.89697265625,-118.333335876465,31.6666660308838
1310.01196289063,-118.25,31.6666660308838
1292.42797851563,-118.166664123535,31.6666660308838
1520.37097167969,-118.083335876465,31.6666660308838
1690.07202148438,-118,31.6666660308838
1789.02197265625,-117.916664123535,31.6666660308838
1546.416015625,-117.833335876465,31.6666660308838
1895.55200195313,-117.75,31.6666660308838
1573.89904785156,-117.666664123535,31.6666660308838
1318.74499511719,-117.583335876465,31.6666660308838
1122.44995117188,-117.5,31.6666660308838
904.091979980469,-117.416664123535,31.6666660308838
1053.9560546875,-117.333335876465,31.6666660308838
1281.39294433594,-117.25,31.6666660308838
1197.93505859375,-117.166664123535,31.6666660308838
1218.23999023438,-117.083335876465,31.6666660308838
1190.15295410156,-117,31.6666660308838
1024.99694824219,-116.916664123535,31.6666660308838
442.688690185547,-116.833335876465,31.6666660308838
195.577194213867,-116.75,31.6666660308838
39.6326713562012,-116.666664123535,31.6666660308838
4534.001953125,-130,31.75
4561.2822265625,-129.91667175293,31.75
4543.55712890625,-129.83332824707,31.75
4554.43408203125,-129.75,31.75
4574.98876953125,-129.66667175293,31.75
4500.79296875,-129.58332824707,31.75
4465.93408203125,-129.5,31.75
4534.05712890625,-129.41667175293,31.75
4473.087890625,-129.33332824707,31.75
4361.94921875,-129.25,31.75
4385.6572265625,-129.16667175293,31.75
4404.40087890625,-129.08332824707,31.75
4307.98681640625,-129,31.75
4260.6328125,-128.91667175293,31.75
4364.033203125,-128.83332824707,31.75
4373.89892578125,-128.75,31.75
4368.3251953125,-128.66667175293,31.75
4268.85205078125,-128.58332824707,31.75
4293.52685546875,-128.5,31.75
4209.0078125,-128.41667175293,31.75
4287.8798828125,-128.33332824707,31.75
4312.18017578125,-128.25,31.75
4361.22119140625,-128.16667175293,31.75
4402.72900390625,-128.08332824707,31.75
4399.02880859375,-128,31.75
4403.408203125,-127.916664123535,31.75
4354.55712890625,-127.833335876465,31.75
4243.7919921875,-127.75,31.75
4186.52294921875,-127.666664123535,31.75
4345.02587890625,-127.583335876465,31.75
4423.8388671875,-127.5,31.75
4419.60888671875,-127.416664123535,31.75
4389.3779296875,-127.333335876465,31.75
4380.22900390625,-127.25,31.75
4361.14990234375,-127.166664123535,31.75
4354.97509765625,-127.083335876465,31.75
4293.14892578125,-127,31.75
4320.80908203125,-126.916664123535,31.75
4364.6611328125,-126.833335876465,31.75
4382.96923828125,-126.75,31.75
4350.671875,-126.666664123535,31.75
4265.798828125,-126.583335876465,31.75
4260.44580078125,-126.5,31.75
4195.44189453125,-126.416664123535,31.75
3677.7939453125,-126.333335876465,31.75
2848.2119140625,-126.25,31.75
3754.08203125,-126.166664123535,31.75
4156.1337890625,-126.083335876465,31.75
4278.40576171875,-126,31.75
4287.64404296875,-125.916664123535,31.75
4273.4482421875,-125.833335876465,31.75
4227.005859375,-125.75,31.75
4227.123046875,-125.666664123535,31.75
4199.05810546875,-125.583335876465,31.75
4234.31005859375,-125.5,31.75
4166.06787109375,-125.416664123535,31.75
4089.09106445313,-125.333335876465,31.75
4066.46411132813,-125.25,31.75
4145.60400390625,-125.166664123535,31.75
4219.06201171875,-125.083335876465,31.75
4297.759765625,-125,31.75
4296.08203125,-124.916664123535,31.75
4261.67578125,-124.833335876465,31.75
4251.5029296875,-124.75,31.75
4257.14013671875,-124.666664123535,31.75
4327.31005859375,-124.583335876465,31.75
4337.40576171875,-124.5,31.75
4310.0380859375,-124.416664123535,31.75
4299.80322265625,-124.333335876465,31.75
4231.48486328125,-124.25,31.75
4256.2451171875,-124.166664123535,31.75
4237.81982421875,-124.083335876465,31.75
4200.21923828125,-124,31.75
4051.0029296875,-123.916664123535,31.75
3705.87890625,-123.833335876465,31.75
4220.94091796875,-123.75,31.75
4258.9189453125,-123.666664123535,31.75
4257.7900390625,-123.583335876465,31.75
4255.4619140625,-123.5,31.75
4212.0322265625,-123.416664123535,31.75
4173.8369140625,-123.333335876465,31.75
4093.44995117188,-123.25,31.75
4106.01806640625,-123.166664123535,31.75
4147.98193359375,-123.083335876465,31.75
4079.38989257813,-123,31.75
4077.6689453125,-122.916664123535,31.75
4104.73291015625,-122.833335876465,31.75
4070.80688476563,-122.75,31.75
4026.2939453125,-122.666664123535,31.75
4254.23876953125,-122.583335876465,31.75
4260.4990234375,-122.5,31.75
4089.51806640625,-122.416664123535,31.75
3934.70703125,-122.333335876465,31.75
4469.9189453125,-122.25,31.75
4010.43188476563,-122.166664123535,31.75
3922.94506835938,-122.083335876465,31.75
3880.59008789063,-122,31.75
3899.29907226563,-121.916664123535,31.75
3974.84008789063,-121.833335876465,31.75
3862.72802734375,-121.75,31.75
3797.65795898438,-121.666664123535,31.75
3845.77807617188,-121.583335876465,31.75
3890.73901367188,-121.5,31.75
3891.71899414063,-121.416664123535,31.75
3766.27905273438,-121.333335876465,31.75
3747.85400390625,-121.25,31.75
3721.45190429688,-121.166664123535,31.75
3739.10791015625,-121.083335876465,31.75
3654.7119140625,-121,31.75
3480.76611328125,-120.916664123535,31.75
3279.16796875,-120.833335876465,31.75
3478.46411132813,-120.75,31.75
3976.25390625,-120.666664123535,31.75
4005.50903320312,-120.583335876465,31.75
3972.78393554688,-120.5,31.75
3988.10693359375,-120.416664123535,31.75
4004.18310546875,-120.333335876465,31.75
3995.7490234375,-120.25,31.75
3972.72802734375,-120.166664123535,31.75
3837.912109375,-120.083335876465,31.75
3795.51098632813,-120,31.75
3786.5380859375,-119.916664123535,31.75
3742.24291992188,-119.833335876465,31.75
3610.86303710938,-119.75,31.75
3567.28295898438,-119.666664123535,31.75
3507.28100585938,-119.583335876465,31.75
3206.88305664063,-119.5,31.75
2050.52001953125,-119.416664123535,31.75
1604.70495605469,-119.333335876465,31.75
1577.97802734375,-119.25,31.75
1549.9990234375,-119.166664123535,31.75
1762.71801757813,-119.083335876465,31.75
1574.77905273438,-119,31.75
1425.78503417969,-118.916664123535,31.75
1718.78002929688,-118.833335876465,31.75
2052.68505859375,-118.75,31.75
1953.10595703125,-118.666664123535,31.75
1976.19897460938,-118.583335876465,31.75
2020.17297363281,-118.5,31.75
1699.75305175781,-118.416664123535,31.75
1555.44396972656,-118.333335876465,31.75
1444.94604492188,-118.25,31.75
1449.94897460938,-118.166664123535,31.75
1520.97802734375,-118.083335876465,31.75
1636.9169921875,-118,31.75
1444.97399902344,-117.916664123535,31.75
1421.54895019531,-117.833335876465,31.75
1823.93298339844,-117.75,31.75
1693.64697265625,-117.666664123535,31.75
1545.42004394531,-117.583335876465,31.75
1396.126953125,-117.5,31.75
1389.47900390625,-117.416664123535,31.75
1417.66003417969,-117.333335876465,31.75
1415.57995605469,-117.25,31.75
1369.99499511719,-117.166664123535,31.75
1258.93005371094,-117.083335876465,31.75
1104.873046875,-117,31.75
837.174194335938,-116.916664123535,31.75
569.085510253906,-116.833335876465,31.75
128.390197753906,-116.75,31.75
18.9644107818604,-116.666664123535,31.75
4492.337890625,-130,31.8333339691162
4459.12890625,-129.91667175293,31.8333339691162
4375.85693359375,-129.83332824707,31.8333339691162
4393.5478515625,-129.75,31.8333339691162
4426.13623046875,-129.66667175293,31.8333339691162
4369.10400390625,-129.58332824707,31.8333339691162
4380.341796875,-129.5,31.8333339691162
4485.11376953125,-129.41667175293,31.8333339691162
4430.119140625,-129.33332824707,31.8333339691162
4404.92578125,-129.25,31.8333339691162
4462.59423828125,-129.16667175293,31.8333339691162
4431.296875,-129.08332824707,31.8333339691162
4288.9501953125,-129,31.8333339691162
4316.77001953125,-128.91667175293,31.8333339691162
4408.2099609375,-128.83332824707,31.8333339691162
4488.64892578125,-128.75,31.8333339691162
4425.6220703125,-128.66667175293,31.8333339691162
4322.60009765625,-128.58332824707,31.8333339691162
4402.56982421875,-128.5,31.8333339691162
4401.47314453125,-128.41667175293,31.8333339691162
4403.5029296875,-128.33332824707,31.8333339691162
4398.80908203125,-128.25,31.8333339691162
4394.34619140625,-128.16667175293,31.8333339691162
4362.51123046875,-128.08332824707,31.8333339691162
4299.916015625,-128,31.8333339691162
4379.97607421875,-127.916664123535,31.8333339691162
4355.65087890625,-127.833335876465,31.8333339691162
4272.89208984375,-127.75,31.8333339691162
4217.24609375,-127.666664123535,31.8333339691162
4349.7958984375,-127.583335876465,31.8333339691162
4461.16796875,-127.5,31.8333339691162
4449.61279296875,-127.416664123535,31.8333339691162
4414.7529296875,-127.333335876465,31.8333339691162
4395.6279296875,-127.25,31.8333339691162
4358.10986328125,-127.166664123535,31.8333339691162
4363.26318359375,-127.083335876465,31.8333339691162
4355.35400390625,-127,31.8333339691162
4296.85400390625,-126.916664123535,31.8333339691162
4282.80322265625,-126.833335876465,31.8333339691162
4310.953125,-126.75,31.8333339691162
4309.02099609375,-126.666664123535,31.8333339691162
4292.3818359375,-126.583335876465,31.8333339691162
4292.1240234375,-126.5,31.8333339691162
4148.39599609375,-126.416664123535,31.8333339691162
3786.43188476563,-126.333335876465,31.8333339691162
3247.78002929688,-126.25,31.8333339691162
3873.7509765625,-126.166664123535,31.8333339691162
4196.3017578125,-126.083335876465,31.8333339691162
4208.0322265625,-126,31.8333339691162
4178.4169921875,-125.916664123535,31.8333339691162
4159.703125,-125.833335876465,31.8333339691162
4153.94580078125,-125.75,31.8333339691162
4242.81396484375,-125.666664123535,31.8333339691162
4255.34814453125,-125.583335876465,31.8333339691162
4223.2509765625,-125.5,31.8333339691162
4154.46484375,-125.416664123535,31.8333339691162
4124.48681640625,-125.333335876465,31.8333339691162
4110.64404296875,-125.25,31.8333339691162
4144.3349609375,-125.166664123535,31.8333339691162
4163.81494140625,-125.083335876465,31.8333339691162
4216.90576171875,-125,31.8333339691162
4226.69189453125,-124.916664123535,31.8333339691162
4209.67822265625,-124.833335876465,31.8333339691162
4164.7490234375,-124.75,31.8333339691162
4171.90087890625,-124.666664123535,31.8333339691162
4258.408203125,-124.583335876465,31.8333339691162
4271.5087890625,-124.5,31.8333339691162
4281.17578125,-124.416664123535,31.8333339691162
4310.60888671875,-124.333335876465,31.8333339691162
4314.1982421875,-124.25,31.8333339691162
4276.16015625,-124.166664123535,31.8333339691162
4303.23779296875,-124.083335876465,31.8333339691162
4339.32080078125,-124,31.8333339691162
4216.0380859375,-123.916664123535,31.8333339691162
3951.38989257813,-123.833335876465,31.8333339691162
4230.87890625,-123.75,31.8333339691162
4293.173828125,-123.666664123535,31.8333339691162
4385.8427734375,-123.583335876465,31.8333339691162
4371.48095703125,-123.5,31.8333339691162
4343.31298828125,-123.416664123535,31.8333339691162
4298.36083984375,-123.333335876465,31.8333339691162
4140.15576171875,-123.25,31.8333339691162
4096.8779296875,-123.166664123535,31.8333339691162
4231.2060546875,-123.083335876465,31.8333339691162
4231.6298828125,-123,31.8333339691162
4104.56396484375,-122.916664123535,31.8333339691162
4223.59521484375,-122.833335876465,31.8333339691162
4136.98095703125,-122.75,31.8333339691162
4014.50610351563,-122.666664123535,31.8333339691162
4173.01416015625,-122.583335876465,31.8333339691162
4201.9541015625,-122.5,31.8333339691162
4199.68798828125,-122.416664123535,31.8333339691162
4318.05078125,-122.333335876465,31.8333339691162
4293.27978515625,-122.25,31.8333339691162
3927.38989257813,-122.166664123535,31.8333339691162
3907.51098632813,-122.083335876465,31.8333339691162
3995.33911132813,-122,31.8333339691162
3954.78491210938,-121.916664123535,31.8333339691162
3958.47192382813,-121.833335876465,31.8333339691162
3890.36694335938,-121.75,31.8333339691162
3779.3359375,-121.666664123535,31.8333339691162
3888.5791015625,-121.583335876465,31.8333339691162
4245.14013671875,-121.5,31.8333339691162
3855.97705078125,-121.416664123535,31.8333339691162
3865.04809570313,-121.333335876465,31.8333339691162
3861.92602539063,-121.25,31.8333339691162
3916.8330078125,-121.166664123535,31.8333339691162
3938.49609375,-121.083335876465,31.8333339691162
3798.375,-121,31.8333339691162
3911.412109375,-120.916664123535,31.8333339691162
4046.3798828125,-120.833335876465,31.8333339691162
4027.81396484375,-120.75,31.8333339691162
4006.5859375,-120.666664123535,31.8333339691162
3962.70092773438,-120.583335876465,31.8333339691162
3941.86791992188,-120.5,31.8333339691162
3954.71801757813,-120.416664123535,31.8333339691162
3982.50708007813,-120.333335876465,31.8333339691162
3946.11596679688,-120.25,31.8333339691162
3951.51806640625,-120.166664123535,31.8333339691162
3740.61499023438,-120.083335876465,31.8333339691162
3772.82202148438,-120,31.8333339691162
3666.30688476563,-119.916664123535,31.8333339691162
3584.45190429688,-119.833335876465,31.8333339691162
3510.9609375,-119.75,31.8333339691162
3413.291015625,-119.666664123535,31.8333339691162
2834.35498046875,-119.583335876465,31.8333339691162
2031.07299804688,-119.5,31.8333339691162
1748.01000976563,-119.416664123535,31.8333339691162
1749.05297851563,-119.333335876465,31.8333339691162
1422.90100097656,-119.25,31.8333339691162
1668.14099121094,-119.166664123535,31.8333339691162
1871.20202636719,-119.083335876465,31.8333339691162
1667.17395019531,-119,31.8333339691162
1546.26599121094,-118.916664123535,31.8333339691162
1642.55395507813,-118.833335876465,31.8333339691162
1442.21496582031,-118.75,31.8333339691162
1409.63403320313,-118.666664123535,31.8333339691162
1677.6259765625,-118.583335876465,31.8333339691162
1651.43395996094,-118.5,31.8333339691162
1463.13598632813,-118.416664123535,31.8333339691162
1476.30004882813,-118.333335876465,31.8333339691162
1476.28198242188,-118.25,31.8333339691162
1650.14001464844,-118.166664123535,31.8333339691162
1365.39501953125,-118.083335876465,31.8333339691162
1731.48205566406,-118,31.8333339691162
1506.91101074219,-117.916664123535,31.8333339691162
950.452026367187,-117.833335876465,31.8333339691162
1638.15100097656,-117.75,31.8333339691162
1535.36804199219,-117.666664123535,31.8333339691162
1414.7099609375,-117.583335876465,31.8333339691162
1399.76196289063,-117.5,31.8333339691162
1438.03295898438,-117.416664123535,31.8333339691162
1424.64294433594,-117.333335876465,31.8333339691162
1387.17602539063,-117.25,31.8333339691162
1364.45300292969,-117.166664123535,31.8333339691162
1296.17102050781,-117.083335876465,31.8333339691162
1122.51501464844,-117,31.8333339691162
803.432312011719,-116.916664123535,31.8333339691162
125.870002746582,-116.833335876465,31.8333339691162
42.0853004455566,-116.75,31.8333339691162
20.4430904388428,-116.666664123535,31.8333339691162
4448.10595703125,-130,31.9166660308838
4422.10400390625,-129.91667175293,31.9166660308838
4363.55908203125,-129.83332824707,31.9166660308838
4346.87890625,-129.75,31.9166660308838
4298.26806640625,-129.66667175293,31.9166660308838
4258.6171875,-129.58332824707,31.9166660308838
4302.5048828125,-129.5,31.9166660308838
4423.48583984375,-129.41667175293,31.9166660308838
4413.86376953125,-129.33332824707,31.9166660308838
4426.37109375,-129.25,31.9166660308838
4477.72314453125,-129.16667175293,31.9166660308838
4464.22216796875,-129.08332824707,31.9166660308838
4344.39990234375,-129,31.9166660308838
4327.62109375,-128.91667175293,31.9166660308838
4326.9921875,-128.83332824707,31.9166660308838
4425.880859375,-128.75,31.9166660308838
4391.38818359375,-128.66667175293,31.9166660308838
4324.69482421875,-128.58332824707,31.9166660308838
4308.41796875,-128.5,31.9166660308838
4317.046875,-128.41667175293,31.9166660308838
4349.43115234375,-128.33332824707,31.9166660308838
4384.7431640625,-128.25,31.9166660308838
4338.578125,-128.16667175293,31.9166660308838
4212.748046875,-128.08332824707,31.9166660308838
4336.93408203125,-128,31.9166660308838
4418.998046875,-127.916664123535,31.9166660308838
4373.56591796875,-127.833335876465,31.9166660308838
4448.68994140625,-127.75,31.9166660308838
4434.06982421875,-127.666664123535,31.9166660308838
4112.87109375,-127.583335876465,31.9166660308838
4174.6201171875,-127.5,31.9166660308838
4384.67822265625,-127.416664123535,31.9166660308838
4327.27294921875,-127.333335876465,31.9166660308838
4397.91015625,-127.25,31.9166660308838
4363.43896484375,-127.166664123535,31.9166660308838
4343.16015625,-127.083335876465,31.9166660308838
4273.46923828125,-127,31.9166660308838
4168.9169921875,-126.916664123535,31.9166660308838
4131.80810546875,-126.833335876465,31.9166660308838
4169.47998046875,-126.75,31.9166660308838
4116.97998046875,-126.666664123535,31.9166660308838
4217.94091796875,-126.583335876465,31.9166660308838
4298.6611328125,-126.5,31.9166660308838
4229.576171875,-126.416664123535,31.9166660308838
4199.77685546875,-126.333335876465,31.9166660308838
4219.4169921875,-126.25,31.9166660308838
4250.6728515625,-126.166664123535,31.9166660308838
4268.259765625,-126.083335876465,31.9166660308838
4294.44384765625,-126,31.9166660308838
4271.77978515625,-125.916664123535,31.9166660308838
4227.033203125,-125.833335876465,31.9166660308838
4242.51513671875,-125.75,31.9166660308838
4362.51513671875,-125.666664123535,31.9166660308838
4366.35107421875,-125.583335876465,31.9166660308838
4370.0751953125,-125.5,31.9166660308838
4260.80615234375,-125.416664123535,31.9166660308838
4192.416015625,-125.333335876465,31.9166660308838
4165.587890625,-125.25,31.9166660308838
4209.0380859375,-125.166664123535,31.9166660308838
