year,month,day,31N,32N,33N,34N,35N,36N,37N,38N,39N,40N,41N,42N,43N,44N,45N,46N,47N
2003,8,2,0.528210044,0.502357006,0.324180782,0.278954089,0.055534519,-0.002216108,-0.064426281,-0.353658974,-0.036713634,0.141785905,0.140447125,0.406326473,0.763593376,0.576655388,0.67903018,0.845886707,0.045242757
2003,8,3,0.703047454,0.649596334,0.441488445,0.467501402,0.187533855,0.124804504,0.04808253,-0.355359912,-0.069523968,0.096021198,0.011626102,0.079977944,0.061271578,0.164487079,0.264525712,0.493763119,-0.16044578
2003,8,4,0.63563025,0.701212049,0.563318849,0.729922712,0.390853584,0.285015106,0.171432734,-0.300785691,0.026567504,0.250326365,0.103490435,0.410688937,0.363435686,0.223952845,0.308457375,0.383299381,-0.212813273
2003,8,5,0.78347981,0.897874832,0.71584481,0.736243725,0.251490235,0.136672065,0.15177004,-0.316066921,0.06000869,0.346362412,-0.028169468,0.218588099,0.232412532,0.112233728,0.302626252,0.509388268,-0.087940603
2003,8,6,0.7658149,0.846857488,0.66462487,0.898970425,0.551300049,0.669446707,0.644234478,0.141214073,0.34468779,0.605431795,-0.037750244,0.114470765,0.095047228,-0.057778992,-0.005538548,0.197125494,-0.35620755
2003,8,7,0.64943862,0.734318674,0.714431286,1.126704693,0.821962357,0.84614557,0.583942354,0.047826976,0.157215267,0.463492692,-0.199670941,-0.133609593,-0.19944337,-0.214147463,-0.234283745,0.014188007,-0.401977062
2003,8,8,0.410571903,0.53999424,0.59802264,1.034490585,0.734131515,0.785772741,0.502478361,-0.071983308,0.064457357,0.384616822,-0.270791173,-0.168236405,-0.29935047,-0.217714235,-0.319198906,0.188953668,-0.341788232
2003,8,9,0.240457073,0.384304255,0.405782789,0.735818207,0.65265584,0.876095891,0.700043917,0.186393678,0.220663473,0.519571662,-0.137857571,-0.144428059,-0.205770016,-0.148080975,-0.196943343,0.133444816,-0.382050335
2003,8,10,0.217974916,0.316559851,0.343167931,0.7105093,0.722503185,0.948857129,0.806895733,0.270504951,0.360691845,0.678544402,-0.020888433,-0.034849565,-0.118752845,-0.135733351,-0.1108604,0.224300921,-0.275359243
2003,8,11,0.550052702,0.588773072,0.61237812,1.090960622,1.007152796,1.443948865,1.396036506,0.999663115,0.841715813,1.001789331,0.094463333,0.001029775,-0.1707827,-0.232737929,-0.258422583,0.133085787,-0.216696933
2003,8,12,0.544810355,0.54153204,0.675204515,1.324059129,1.114428401,1.74989295,1.778753757,1.744611979,1.734872222,1.996437669,0.710776389,0.577416658,0.359953225,0.075651824,0.108126618,0.417556226,0.025714807
2003,8,13,0.658830166,0.638160527,0.761287928,0.994849205,0.635560632,1.26184082,1.338661432,1.290522099,1.66358459,2.31822896,1.301668286,1.526544809,1.499262691,0.717784524,0.778054178,0.885983109,0.246116251
2003,8,14,0.473985344,0.495116353,0.662242353,0.899962246,0.47845751,0.849824488,0.781752765,0.430605292,0.847283423,1.491057754,1.040097713,1.462091565,1.622077823,0.900087357,0.838417172,0.954532862,0.122502059
2003,8,15,0.324125886,0.335787058,0.558943152,1.052262664,0.791966438,1.192989469,1.052928925,0.592246175,0.671701431,0.72525084,0.100375071,0.165314168,0.205584258,0.069807239,0.048058465,0.671834826,0.06125176
2003,8,16,0.092140391,0.084024809,0.231496364,0.508752823,0.438273907,0.879107893,1.040052056,1.096385479,1.584578037,2.088193655,1.001174927,0.915500998,0.622003973,0.149102151,-0.014401808,0.215763941,-0.394945085
2003,8,17,0.420431197,0.463365138,0.566764355,0.867829204,0.511168063,0.893794179,0.997478187,0.906361699,1.440071821,2.021780491,1.175276995,1.284585238,1.077571392,0.423707336,0.3431198,0.443698525,-0.106189191
2003,8,18,0.548498392,0.64822197,0.760036528,1.166844487,0.65372777,1.110887527,0.928854942,0.694918513,1.319441319,1.917515516,1.634539247,2.053611994,1.980712652,1.106024265,0.981893182,0.982584476,0.151568472
2003,8,19,0.184705287,0.289933234,0.317015409,0.428832918,0.237792492,0.680349231,0.546558321,0.245876998,1.196020961,2.245393753,2.430432796,3.125627041,2.876942158,1.54603374,1.531884432,1.732623577,0.706605256
2003,8,20,-0.021842703,0.0637393,0.067152567,-0.019066051,-0.095509037,0.017640531,0.116651587,-0.25436002,0.650910258,1.675899029,2.177736282,2.616636515,2.741455078,1.152980447,0.956339121,1.242921591,0.303941488
2003,8,21,0.012583286,0.066318549,0.01524858,-0.090351701,-0.2074036,-0.301313162,-0.141156614,-0.535253644,-0.122855559,0.052071646,0.163697571,0.337768525,1.068988681,0.712495446,0.685653567,1.086807489,0.275078297
2003,8,22,0.343215823,0.336686492,0.246700272,0.140920326,-0.04258088,-0.14860943,-0.11178194,-0.65397203,-0.197507411,-0.046574708,-0.143681169,0.06663157,0.265725613,0.285461605,0.156751499,0.636548519,0.020959646
2003,8,23,0.62234962,0.607189059,0.512194812,0.383990943,0.208419144,0.276088387,0.201531991,-0.315637082,0.147087544,0.597136974,0.344560385,0.526728928,0.731194019,0.427202642,0.257707417,0.428571701,-0.144180208
2003,8,24,0.393765986,0.459689587,0.486307979,0.471151173,0.300968289,0.569451451,0.427025944,0.156274736,0.674414754,1.375219226,0.782761514,0.887776136,0.810739338,0.363438606,0.26493758,0.455455959,-0.105572678
2003,8,25,0.3645491,0.40478459,0.40694961,0.382766962,0.191372126,0.484151304,0.384398639,0.230199993,0.674949765,1.390502095,0.793806493,0.964868128,0.761248052,0.292550832,0.152466416,0.300408959,-0.342116535
2003,8,26,0.438909352,0.462204158,0.426996499,0.452992976,0.313109636,0.712388873,0.715806663,0.780610204,1.267245054,1.889719605,0.839830101,0.803955495,0.42718792,0.018726394,-0.021678006,0.152800679,-0.407992929
2003,8,27,0.379788876,0.466909081,0.456628889,0.597782314,0.534344733,1.025409222,0.907843351,0.848814368,1.312323213,2.025678396,1.145460486,1.367251158,1.157634377,0.360450327,0.505518377,0.590155005,0.040160626
2003,8,28,0.30012089,0.485728711,0.488761485,0.772073448,0.653404713,1.087208033,0.849568367,0.623993099,0.984977186,1.732586145,1.155177832,1.55141747,1.611516714,0.717782855,0.809408486,0.895632923,0.086597443
2003,8,29,0.300451487,0.561394989,0.638646066,1.056451917,0.779784501,1.350209951,1.169872522,1.08109808,1.411254168,2.048664331,1.3198241,1.361140847,1.327992916,0.492742062,0.585559607,0.893204689,0.056760073
2003,8,30,0.27054137,0.492502749,0.478561789,0.707290292,0.447040826,0.965060174,0.887147725,0.916433215,1.259106159,2.035439968,1.583666801,2.028746367,1.902459383,0.817669153,0.899230063,1.061481237,0.143496245
2003,8,31,0.191163197,0.356066585,0.336068094,0.512140155,0.321014136,0.699426711,0.675211847,0.626762152,1.328374863,2.486255169,2.247513294,2.834305525,2.516541004,1.085262775,1.306965709,1.581701398,0.597394347
2003,9,1,0.172272056,0.266580492,0.211495057,0.174904719,0.017180279,0.227258325,0.328032941,0.447413206,1.004637003,1.942797542,2.128472805,3.048292875,3.136511803,1.169325829,1.353930831,1.522806764,0.545980394
2003,9,2,0.217963099,0.253353298,0.186153129,0.053329267,-0.081778385,-0.021228857,0.027392611,-0.148117378,0.07622385,0.265135199,0.579991817,0.938634396,1.695218205,0.752269387,0.859042466,1.144652963,0.26273638
2003,9,3,0.51461798,0.493698269,0.372578263,0.181475371,-0.036930226,-0.018542953,-0.079667956,-0.265797496,-0.056926765,0.022204936,0.134257615,0.001544416,0.366391659,0.211586535,0.256501675,0.758541584,0.133257627
2003,9,4,0.596904397,0.639578104,0.576416433,0.417076081,0.128478274,0.18009901,-0.011600383,-0.274262488,-0.068980694,0.061342627,0.137383103,0.215079427,0.47154057,0.301506996,0.377468914,0.507745206,0.023300916
2003,9,5,0.168417543,0.318407118,0.494036555,0.509325683,0.274790883,0.382791221,0.110494852,-0.223787904,0.000727125,0.088568285,0.017419217,0.057105266,0.223070756,0.176965684,0.235168383,0.361158878,-0.048329189
2003,9,6,-0.053734139,0.019805968,0.308071166,0.429854214,0.269612193,0.432901978,0.167669967,-0.175049379,0.080407783,0.085793138,-0.090621501,-0.092548281,-0.196601301,-0.138283774,-0.105563298,0.054414161,-0.340087831
2003,9,7,-0.1651299,-0.067240745,0.215279356,0.491282731,0.399203688,0.679473519,0.457499325,0.108525515,0.316268057,0.246796235,-0.020136824,-0.064670481,-0.248232484,-0.226085037,-0.186367407,-0.006109834,-0.45454663
2003,9,8,0.097032189,-0.006604075,0.228305161,0.762755394,0.771502435,1.318171382,1.12114656,0.971215606,0.909710467,0.740553677,0.193682075,0.111884296,0.017174423,-0.09955439,-0.053910077,0.219172075,-0.282015443
2003,9,9,0.395772189,0.221357927,0.097484708,0.6683954,0.789121985,1.46835804,1.047869682,0.797291756,0.659632504,0.605215311,-0.084147662,-0.184336394,-0.497914821,-0.514365494,-0.493556648,-0.243147671,-0.856378853
2003,9,10,0.32171604,0.286305428,0.2690081,0.338085651,0.484377891,1.173532605,0.967825949,0.958730578,1.102875352,1.252787709,0.435783118,0.340186179,0.181422636,-0.044860523,0.007615719,0.214243144,-0.258557975
2003,9,11,0.130258113,0.112406194,0.159794614,-0.080620378,0.044699833,0.714954972,0.795792103,1.370620489,1.877891302,2.54548645,1.139155746,0.858057022,0.385782838,-0.061593994,-0.083397552,0.23382023,-0.133777291
2003,9,12,0.293770254,0.18551603,0.149380937,0.092272654,-0.072229847,0.295652479,0.67762053,1.51428175,2.47204566,3.319047213,2.158267736,2.15252924,1.764190435,0.535426199,0.662546515,0.99568522,0.536814451
2003,9,13,0.37947911,0.224699751,0.096247375,0.135940522,-0.094738081,0.106269196,0.360987753,0.81981194,1.798502326,2.964983463,2.716414928,3.307048082,3.109807014,1.100956798,0.842687428,0.869791746,0.007952422
2003,9,14,0.264193982,0.151656121,0.006769225,-0.040517397,-0.164887831,-0.236427709,-0.11120075,-0.200155765,0.261223376,0.816568673,1.25071311,2.227143288,2.649069548,1.211659908,0.819814682,1.092149496,0.162504137
2003,9,15,0.293700933,0.243445605,0.12336091,0.181455925,0.057559796,0.030349672,0.051679358,0.077411503,0.92220664,1.702885985,1.260641336,1.762410164,1.649636269,0.672361672,0.438102007,0.837860465,0.040220618
2003,9,16,0.415040731,0.3753739,0.27756089,0.483085096,0.400874615,0.768109202,0.729814768,0.838133931,1.251489997,1.341377735,0.39075613,0.550460458,0.425713658,0.059027757,0.034324214,0.560154259,-0.076041996
2003,9,17,0.34549737,0.3777996,0.415188402,0.894365728,0.813147664,1.557528734,1.299992681,1.38832891,1.756043792,1.811938524,0.835648298,0.709793866,0.589450061,0.142697319,0.18777433,0.509813905,-0.031509757
2003,9,18,0.136857897,0.129874006,0.103466719,0.140185148,0.117033496,0.705864072,0.589592218,0.892786264,1.506148338,2.053758621,0.998619616,1.114062667,0.591819227,0.00402481,-0.232797846,-0.238088757,-0.988826454
2003,9,19,0.162492305,0.023589149,-0.026970521,-0.027762324,0.047196031,0.517659485,0.760542393,1.050672293,1.333534122,1.25813961,0.433009416,0.587958694,0.428357095,0.06337069,0.032664455,0.227116868,-0.21432434
2003,9,20,0.382879794,0.208546504,0.049070671,0.165403381,0.252786815,0.712142229,0.768574953,0.760335386,1.496363997,1.869933128,1.444920182,1.936780691,1.627170801,0.586084902,0.461328357,0.470899343,-0.085489854
2003,9,21,0.455250263,0.339176774,0.228645742,0.16777119,0.071081594,0.278366834,0.33818078,0.085813254,0.770294666,1.405256867,1.680752993,2.654333353,2.672657013,1.093711495,0.932199121,0.864477336,0.051629037
2003,9,22,0.341060698,0.238325611,0.176513433,0.030980065,-0.032301985,0.052725784,0.151375055,-0.247522652,0.094217017,0.059701145,0.58372587,1.725170016,2.939615011,1.724780798,1.195313811,1.16032362,0.13562277
2003,9,23,0.453276098,0.467464536,0.435173899,0.444309831,0.090062685,0.098389961,0.148262098,-0.228027582,0.045619074,-0.037408397,0.650836587,1.260827065,2.150916338,1.330104113,0.844616175,1.021903753,0.093951136
2003,9,24,0.456223369,0.387539923,0.347266167,0.493023455,0.193600252,0.203881323,0.198178917,-0.222194433,0.030440032,-0.204396069,0.007263646,0.163695008,0.751688898,0.664355218,0.461180657,0.688314199,-0.036350131
2003,9,25,0.552930117,0.538553119,0.443196714,0.568799853,0.313046575,0.328237683,0.38476342,0.092440486,0.356066763,0.276805729,0.341752768,0.486115217,0.711034417,0.487165809,0.416544527,0.477254152,-0.031167015
2003,9,26,0.630329013,0.704319358,0.747488678,1.201435447,0.779287577,0.788700283,0.541435778,0.029789954,0.22308968,0.276870847,0.448445261,0.856684685,1.388710499,0.95103097,0.959671855,0.801501751,0.208827913
2003,9,27,0.349000871,0.410360575,0.38345924,0.813519418,0.670487046,0.908518434,0.604071796,0.157234639,0.210028276,0.126855731,-0.197787672,-0.278487176,-0.224306285,0.320178688,0.489729524,0.645297945,0.013097107
2003,9,28,0.003504768,0.147380978,0.156324923,0.403789878,0.408771604,0.747329295,0.639092922,0.332347125,0.401738346,0.397749215,-0.045720831,-0.078978419,-0.443083107,-0.325482726,-0.163626015,-0.051068403,-0.323055476
2003,9,29,-0.024300307,-0.019093871,0.153573751,0.367452562,0.448807657,0.633962452,0.521887839,0.132988274,0.184654772,0.226435721,-0.07946521,-0.077637196,-0.213755518,-0.303500116,-0.017844975,-0.013420761,-0.300162703
2003,9,30,-0.026252091,-0.196702287,-0.109481052,0.159524947,0.260321379,0.461339444,0.513698339,0.234806001,0.311886191,0.37509039,0.139327511,0.147611275,0.091639183,-0.200025618,0.122877017,0.081803322,-0.2971856
2003,10,1,0.341332704,0.027390957,-0.069521606,0.168473572,0.212059915,0.422207355,0.604746759,0.373111039,0.488181055,0.500943124,0.169418484,0.279540926,0.269433498,-0.040554419,0.274831235,0.291064262,-0.089178376
2003,10,2,0.728310347,0.509323716,0.198673904,0.74416095,0.702014923,0.995594263,1.056842685,0.908940911,1.038015842,1.058568954,0.592246771,0.626806498,0.476525038,0.047103122,0.259148747,0.27931577,-0.075104721
2003,10,3,0.509093523,0.544785082,0.243118256,0.50881809,0.477032006,1.049416065,1.179888368,1.125576854,1.40550983,1.351792097,0.767288446,0.893545926,0.915321231,0.290529966,0.398390323,0.401732177,-0.016025275
2003,10,4,0.133140609,0.2577793,0.077964067,0.044477344,0.061735183,0.365154356,0.605982304,0.463389575,0.620449424,0.563274384,0.217837945,0.372786075,0.445122361,0.006804213,0.174095005,0.397350967,-0.016306743
2003,10,5,0.00528118,0.139769793,-0.067513898,0.171175838,0.114102334,0.118337452,0.356994331,0.193127096,0.386474758,0.403324544,0.278207123,0.352087408,0.470208645,0.026068494,0.165184081,0.334587514,-0.12697506
2003,10,6,0.046956509,0.237636641,-0.057031423,0.385483623,0.332600147,0.54713428,0.901226699,1.045116782,1.214674711,0.976955056,0.325181007,0.293291628,0.180616468,-0.243272513,-0.333506495,-0.278468609,-0.804623604
2003,10,7,-0.026721627,0.124025807,-0.15192619,0.223966062,0.476672918,0.803496003,0.967853904,0.911428869,0.847876489,0.678018987,0.14129822,0.038194083,-0.017041616,-0.226979628,-0.084471561,0.106188983,-0.257599115
2003,10,8,0.062411025,0.238845155,-0.011697307,0.305208743,0.377116501,0.56754905,0.605211496,0.553278506,0.577120006,0.55692029,0.049899422,-0.027131669,-0.43861255,-0.693472505,-0.935717463,-0.826111913,-1.40368557
2003,10,9,-0.015882671,0.251014709,0.173436835,0.953021348,0.952190399,1.462204933,1.476013899,1.471025229,1.386708021,1.157040834,0.413047731,0.334671557,0.09763518,-0.291261971,-0.257503629,0.001095295,-0.495351493
2003,10,10,-0.154201627,0.037669979,0.064821571,0.996901512,1.090011597,2.370675325,2.407720089,2.56246686,2.220164776,1.624435902,0.605336845,0.567107081,0.479659975,0.035819404,0.051894706,0.505438745,-0.063292317
2003,10,11,-0.144947112,0.024843626,-0.09841527,0.244820595,0.152041316,0.781697512,0.912072957,1.18776679,1.140742183,1.128608465,0.313679576,0.422823727,0.197368249,-0.25531286,-0.622305393,-0.467278838,-1.139875889
2003,10,12,0.119251922,0.192196146,0.010394886,0.290809542,0.301921904,0.627966046,0.934599876,1.019295931,1.024485469,0.98542738,0.28249377,0.21376875,-0.111774266,-0.662766337,-0.69946146,-0.495020449,-1.088221788
2003,10,13,0.239485905,0.281208605,0.129873306,0.39359495,0.330560386,0.811114192,0.876051545,1.293454409,1.545122743,1.537148237,0.985488534,1.159616113,0.950887799,0.202964962,0.327075779,0.498079121,0.131429702
2003,10,14,-0.029226616,-0.005071364,-0.067183785,0.181339636,0.204746097,0.676405311,0.617236733,0.671653986,0.792375445,0.675115705,0.084882826,0.611101568,0.868710995,0.430304557,0.665346265,0.825403094,0.169599444
2003,10,15,-0.126084715,-0.178177878,-0.173350006,0.038292855,0.047337413,0.339033723,0.28185299,0.275264621,0.484459937,0.545495331,-0.060376793,0.099130169,0.049743235,-0.254380733,-0.296051055,0.019074589,-0.473124295
2003,10,16,0.031898856,-0.09655565,-0.19589141,0.112732857,0.136752814,0.260699511,0.11161992,-0.1224868,-0.031570725,-0.187601626,-0.511532724,-0.814042985,-1.632188082,-1.817791462,-2.402364969,-2.575064182,-2.36471796
2003,10,17,0.093736947,0.013226986,-0.26897341,0.015681505,0.048823565,0.185215935,0.128321335,-0.158289135,-0.014354311,-0.265084982,-0.568695962,-1.014506817,-2.367145538,-2.276633263,-3.060815334,-2.635428905,-1.685893774
2003,10,18,0.234989643,0.198862299,-0.118302301,0.055237502,0.045654833,0.140740991,0.066367425,-0.31843257,-0.11971546,-0.361371785,-0.663844705,-0.97678113,-2.104837656,-1.21406889,-1.730127931,-1.011529803,-1.935928822
2003,10,19,0.33409071,0.338957638,0.106073558,0.266808331,0.273950726,0.307658583,0.076594375,-0.41214329,-0.242500484,-0.642298341,-0.728262901,-1.463977695,-2.219898224,-0.911928773,-1.091023803,0.14198637,0.039715558
2003,10,20,0.375745177,0.396588564,0.227539122,0.180252433,0.140528664,0.262204409,0.170939505,-0.220152527,-0.023327596,-0.27737245,-0.384566575,-1.069178581,-2.109612703,-1.261716366,-1.991406798,-1.243399143,-1.071684837
2003,10,21,0.397944152,0.483417332,0.386762679,0.316737026,0.129343808,0.184540838,0.230671614,0.014621556,0.202798098,0.148934901,0.19286415,0.028133258,-0.339407623,-0.223572254,-0.52057761,-0.06320405,0.315216005
2003,10,22,0.314281106,0.504825115,0.496826082,0.579216659,0.350116789,0.394339919,0.330316693,0.037925199,0.072963029,0.003035344,-0.168693498,-0.287217617,-0.556829453,-0.424522817,-0.703156531,-0.261080861,-0.242401481
2003,10,23,0.347733676,0.627966344,0.718458593,0.868242621,0.636033416,1.079344392,1.113115072,1.228992701,1.594176531,1.624937177,1.219439268,1.147992849,0.969773054,0.290680319,0.26333791,0.364168793,0.480386555
2003,10,24,-0.013191015,0.07453531,0.01993221,0.078958392,0.152208924,0.755336106,0.834172726,1.226878881,1.921433568,2.430144787,2.219343901,2.444047451,2.836422682,0.956082642,0.772758782,0.686252475,0.294271708
2003,10,25,0.08840549,0.040640593,-0.131609261,-0.192217559,-0.109864779,-0.004565269,0.096507192,-0.029940784,0.459207058,0.846336007,1.344875097,1.777149558,2.750571489,1.052968621,0.838685334,0.974881291,0.420881987
2003,10,26,0.198996738,0.201249212,-0.007765919,-0.286289304,-0.102804072,-0.032129865,0.037782971,-0.296460927,-0.005608737,-0.147048846,-0.006795138,0.46019569,1.259202361,0.71651113,0.317440003,0.802697062,0.215260714
2003,10,27,-0.003481321,0.040681165,-0.059970997,-0.17671147,-0.116337359,0.000632338,0.139883101,-0.252935588,0.209075838,0.183916748,0.252392769,0.939470649,1.353548765,0.666325927,0.23397918,0.584668279,0.109806485
2003,10,28,0.140808016,0.163072586,0.049180672,0.094483346,-0.05498904,0.004471585,0.173839688,-0.183697641,0.731937706,1.50085175,1.192602873,1.260323882,1.067331076,0.23914507,0.112861998,0.42137748,0.026039883
2003,10,29,0.040016241,0.095512219,-0.045322716,0.067574814,-0.100633636,0.119727612,0.674352169,1.398422241,2.615916967,2.999730349,2.046961069,2.484352827,2.212515593,0.751993895,1.270535946,1.932783604,1.076615095
2003,10,30,0.055418059,0.140918091,0.13126041,0.5459373,0.767834663,1.650061846,2.050903559,2.297893286,2.384557009,1.934455872,0.889852464,1.717643499,1.961096168,0.549233437,0.577556491,1.125893474,0.213452667
2003,10,31,0.136275411,0.307422638,0.154181674,0.240222514,0.01249817,0.294483006,0.161790848,-0.076557815,0.356558025,0.437339097,1.042420149,2.002339125,4.060980797,1.881967545,1.329437971,1.17508769,0.384566456
2003,11,1,0.059685037,0.125897184,-0.00838086,-0.042479277,-0.025126159,0.030454636,0.1850297,-0.540437818,0.082292438,-0.076434374,0.554367065,1.378421307,2.780593157,0.764114618,0.261921346,0.670415044,-0.14826791
2003,11,2,0.356899351,0.530619144,0.306736588,0.258875489,0.153328598,0.316666126,0.290794522,-0.39065671,0.197443098,-0.041626155,-0.036964267,0.20940502,0.80042696,0.221658155,-0.143036231,0.474290639,-0.143993273
2003,11,3,0.529052079,0.763896823,0.463742793,0.491946816,0.264846593,0.740418255,0.774753273,0.230928183,0.98416853,0.778746068,0.640821815,1.062014341,2.240186214,0.810022891,0.784424126,0.776252985,0.092479184
2003,11,4,0.473071694,0.814509153,0.427915663,0.226497471,0.143085778,0.53475523,0.470840216,-0.06014502,0.422181696,0.202647954,-0.080296636,0.092072636,0.512204945,-0.265990257,-0.234282315,0.186900482,-0.330843806
2003,11,5,0.376860261,0.741452813,0.391375482,0.154823959,0.068380833,0.292264163,0.266196698,-0.56941098,-0.2064538,-0.484972119,-0.329888582,-0.357412189,0.117936291,0.025319539,-0.01111928,0.183699265,-0.138094321
2003,11,6,0.167787865,0.519769132,0.245021015,0.064740151,-0.053926155,-0.000217244,-0.020706996,-1.067612767,-0.685350001,-1.281139255,-0.684323967,-0.819152236,-0.042882606,0.103547134,0.186832875,0.24088864,-0.230623201
2003,11,7,0.12949574,0.383821577,0.179730356,0.010969356,-0.168828368,-0.195746213,-0.114055321,-0.980520129,-0.39608115,-0.532213271,-0.613609254,-1.728487253,-1.53795898,-0.458076924,-0.313752443,-0.051043995,-0.370120376
2003,11,8,0.095594659,0.2417918,-0.008600414,-0.101570278,-0.209651798,-0.31907174,-0.276172578,-0.97678721,-0.534687161,-0.580255985,-0.505802989,-0.944718957,-1.066057086,-0.317503393,-0.320974827,-0.417968035,-0.741742194
2003,11,9,0.033419013,0.062115699,-0.162806451,-0.109559424,-0.212000459,-0.294971108,-0.18990922,-1.224096298,-0.640844226,-0.748677909,-0.47171548,-1.385184288,-1.089223146,-0.177130282,0.119649619,0.189465612,-0.194067463
2003,11,10,0.16324687,0.161366627,-0.054957137,-0.063972518,-0.014592632,-0.001185443,0.092927448,-0.588416457,-0.202560648,-0.106193908,0.124872699,-0.190157309,-0.205399632,0.014274823,0.094627753,0.232067019,-0.368995607
2003,11,11,0.193311751,0.261456609,0.10717845,0.192176193,0.327354789,0.613440573,0.715446055,0.349494904,0.799317718,0.848909616,0.577200294,0.411637187,0.558479249,-0.00950899,0.266402006,0.534583688,-0.252711713
2003,11,12,0.052546501,0.087944552,-0.075115263,-0.055638045,0.043234259,0.392952472,0.457945585,0.370865911,1.021637201,1.683467388,1.742700696,1.718007088,2.497671127,0.47194308,0.471058488,0.43101275,-0.43583709
2003,11,13,-0.028765395,0.037423346,-0.06642317,-0.11167378,-0.159289569,-0.024047816,0.053027872,-0.464535236,-0.280504495,-0.040777177,-0.012617737,0.370762527,1.423651457,0.374196261,0.36102736,0.570204854,-0.231633976
2003,11,14,0.185720503,0.278172582,0.108724952,0.070411548,-0.071023874,-0.055020239,-0.018200085,-0.884917438,-0.665038705,-0.657438815,-0.83323139,-1.442571282,-1.181169868,-0.388768941,-0.650536239,-0.289102525,-0.998189688
2003,11,15,0.378122985,0.567570746,0.294053972,0.321481466,0.163295224,0.381649554,0.44420594,-0.355731457,0.090899512,0.453899205,0.027410775,-0.308170319,-0.611254871,-0.229528278,-0.169467896,-0.161978155,-0.881245852
2003,11,16,0.566382408,0.804538667,0.533204913,0.325272381,0.057737231,0.106881864,0.058567591,-0.770680785,-0.422019809,-0.015191883,-0.084638178,-0.381435871,-0.583160639,-0.314911485,-0.183821023,0.211227119,-1.166946411
2003,11,17,0.236737013,0.535104036,0.43184039,0.563271165,0.471660733,0.759922862,0.598503351,-0.147880942,0.178597137,0.517739177,0.142932206,0.070261285,0.122699469,-0.084028095,0.527826905,0.990547657,-0.918597639
2003,11,18,0.020621628,0.262171775,0.220627308,0.225116044,0.270063937,0.829115868,0.471482873,-0.12082696,-0.094386809,0.072443649,-0.229911759,-0.611563802,-1.460410595,-1.28527236,-1.797790647,-0.915515423,-2.140646935
2003,11,19,0.031221122,0.157139972,-0.023694471,-0.02249144,-0.013337824,0.236790448,0.187153295,-0.473210841,-0.314564198,-0.19205372,-0.442216396,-0.787891448,-1.179790616,-0.588309884,-0.354061782,0.959127784,-0.538970709
2003,11,20,0.056667805,0.217624411,0.155631959,0.321981341,0.357418776,0.857823551,0.769254744,0.362580836,0.782873213,1.113336444,0.721577704,0.563732922,0.998097956,0.14563337,0.598748922,1.447326303,-0.326892138
2003,11,21,0.179515213,0.23039709,0.198984563,0.494436085,0.78820926,1.839761972,1.564624667,1.325520754,1.325074077,1.329396129,0.573150516,0.924341798,1.739435434,0.347621381,0.789836049,1.308122635,-0.111846447
2003,11,22,0.995616257,1.557249546,1.758069038,1.489348769,1.647506475,2.956869841,2.106113434,1.813643098,1.902792454,1.76671052,0.949375272,1.32899487,2.373762369,0.190760732,0.792817712,1.343862534,-0.113352448
2003,11,23,-0.040834427,0.350008398,0.219009534,-0.466470122,-0.267443717,0.834881544,0.341547728,0.170453519,0.295064807,0.830620944,0.380891889,0.67600143,1.186751485,-0.122520179,-0.164385095,0.407360673,-0.852339864
2003,11,24,-0.184537753,-0.06420669,-0.154203892,-0.168593034,-0.128625706,0.167609438,0.412884951,-0.486614078,0.050819397,-0.043978274,-0.044198766,0.43566066,1.067199707,0.168220222,0.642965853,0.995271802,-0.188449919
2003,11,25,0.215504259,0.453795493,0.410780162,0.62736249,0.670887589,1.666272879,1.461343288,0.925009072,1.171724796,0.774473786,-0.240357473,0.352733016,0.497462541,-0.132104009,0.072446167,0.462266117,-1.165857673
2003,11,26,0.398061663,0.705831528,0.939793348,0.696325839,0.588338315,1.641313076,1.036549926,0.235310435,0.730552495,0.686702907,-0.153260559,0.363172174,1.158469796,0.114458688,0.96844852,0.819225192,-0.716335297
2003,11,27,-0.127563983,0.182756186,0.215447932,-0.304825515,-0.220038414,0.568986773,0.336292326,-0.200758636,0.159670666,0.171832025,-0.284453094,-0.180746973,0.350485742,-0.11696972,0.262649655,0.185276777,-1.188044786
2003,11,28,-0.308677942,-0.208608687,-0.143460706,-0.367888808,-0.383559883,-0.440626681,-0.277105838,-1.619488239,-1.263288736,-1.891700864,-1.475061655,-3.027076721,-4.731404305,-2.297350407,-2.857619762,-2.699286222,-3.213149071
2003,11,29,-0.278918386,-0.288722485,-0.129614756,-0.106901824,-0.187060207,-0.347606212,-0.327587396,-2.207047462,-1.666543722,-3.363232851,-1.815925598,-3.478451729,-4.912631035,-1.801866412,0.134987772,0.681080818,-0.448823899
2003,11,30,-0.255879819,-0.420174718,-0.349262685,-0.26124543,-0.332451463,-0.452663988,-0.210387886,-2.156542778,-0.994990468,-2.022310019,-0.710129201,-0.760657609,0.304895699,0.474748045,1.051700354,1.592168212,-0.170000702
2003,12,1,-0.188457996,-0.492151886,-0.564701676,-0.429487228,-0.417593211,-0.452354133,-0.299903691,-2.286969185,-1.112134576,-1.156705856,-0.330733657,-1.00316143,-0.402561784,0.007586703,-0.035080656,0.777227759,-0.200433344
